Idx,score
11251,0.0985
11253,0.0496
11259,0.0930
11261,0.1019
11264,0.1179
11266,0.0872
11270,0.0196
11275,0.1233
11276,0.6688
11278,0.0926
11282,0.0717
11283,0.0783
11288,0.2888
11297,0.0947
11298,0.1854
11310,0.0893
11311,0.1154
11313,0.0650
11316,0.0560
11318,0.0342
11320,0.0451
11326,0.1052
11327,0.1702
1133,0.6814
11332,0.0784
11334,0.0729
11337,0.0955
11339,0.0569
11340,0.1686
11341,0.0268
11352,0.0358
1136,0.1447
11362,0.0485
11363,0.1808
11370,0.1274
11375,0.1560
11378,0.1205
1138,0.0770
11382,0.0354
1139,0.0765
11390,0.0168
11399,0.0248
11403,0.0571
11404,0.0956
11407,0.0442
11409,0.1324
11418,0.0880
1142,0.0464
11420,0.1188
11424,0.0627
11433,0.0758
11438,0.0689
1144,0.0321
11442,0.1044
11443,0.0366
11445,0.1509
11447,0.0696
11448,0.0314
1145,0.0764
11453,0.0833
11466,0.0567
11469,0.0677
11478,0.0584
11485,0.1832
11489,0.0448
11491,0.0865
11495,0.1082
11502,0.1149
11506,0.0531
11510,0.0494
11511,0.0403
11517,0.0798
11518,0.0883
1152,0.0841
11520,0.0090
11523,0.0740
11529,0.1349
11533,0.0961
11538,0.0577
11540,0.1879
11552,0.0226
11554,0.0737
1156,0.0746
11560,0.0954
11571,0.0580
11575,0.3213
11579,0.0656
11580,0.1296
11583,0.0855
11586,0.0519
11591,0.0354
11592,0.1885
11596,0.0486
11597,0.0277
11598,0.0410
11600,0.1197
11603,0.0671
11606,0.0022
11615,0.0435
1162,0.2031
11623,0.0422
11625,0.0580
11627,0.1356
11632,0.0429
11639,0.0155
1164,0.1750
11646,0.0199
11652,0.0588
11658,0.0513
11666,0.0149
11676,0.0519
11681,0.2486
11687,0.0967
11696,0.0482
1170,0.0954
11709,0.0261
11710,0.0977
11713,0.0458
11715,0.0428
11721,0.2562
11728,0.0793
11729,0.0663
11736,0.0718
11739,0.0242
11744,0.0437
11746,0.1755
11753,0.1142
11755,0.2475
11757,0.0308
11759,0.0367
11766,0.0335
11767,0.0704
1177,0.0586
11772,0.0999
11774,0.1038
11776,0.3447
11779,0.1271
1178,0.0362
11787,0.0359
1179,0.0747
11790,0.0151
11791,0.1281
11792,0.0344
11796,0.1802
11798,0.0183
1180,0.0385
1181,0.0533
11814,0.0520
11817,0.0349
11821,0.0142
11822,0.0766
11826,0.0910
11828,0.0586
11831,0.0350
11832,0.1136
11836,0.1265
11839,0.1114
11842,0.1476
11851,0.0086
11860,0.0870
11864,0.0354
11868,0.0326
1187,0.0981
11871,0.0161
11878,0.0012
11881,0.0284
11888,0.0195
1189,0.3278
11899,0.0117
1190,0.0564
11902,0.0294
11903,0.0868
11906,0.0315
11912,0.1103
11923,0.0586
11924,0.0298
11926,0.1053
11927,0.0191
11933,0.1104
11939,0.0383
11940,0.1114
11945,0.0841
11947,0.1281
11949,0.0763
11955,0.0842
11957,0.1066
11958,0.0530
11959,0.0429
11964,0.0162
11967,0.0978
11969,0.4221
1197,0.1236
11974,0.1011
11978,0.0307
1198,0.1183
11980,0.0773
11981,0.0390
11991,0.0978
11993,0.0368
11998,0.0143
12002,0.0862
12005,0.0833
12009,0.0604
1201,0.0681
12010,0.0711
12013,0.0429
12019,0.0806
12024,0.1125
12027,0.0625
12030,0.1739
12038,0.0352
12039,0.0495
12042,0.0138
12047,0.0624
12050,0.0627
12057,0.1660
12058,0.0492
1206,0.1629
12060,0.0519
12067,0.0807
1207,0.0601
12070,0.0689
12072,0.0748
12078,0.0177
12079,0.0376
12084,0.0487
12092,0.0272
12095,0.0749
12097,0.1091
121,0.1311
12102,0.0686
12107,0.2287
12112,0.0456
12113,0.0670
12115,0.0400
12123,0.1238
12131,0.0547
12137,0.0760
12139,0.1139
12140,0.1654
12142,0.0397
12153,0.0320
12156,0.2515
12166,0.1074
12171,0.0888
12175,0.0717
12176,0.0840
12183,0.0239
12193,0.1430
12194,0.0445
12195,0.1009
12198,0.0220
12202,0.1105
12205,0.1662
12206,0.0397
12208,0.0677
12210,0.1015
12213,0.0383
12217,0.1115
12218,0.0217
1222,0.1347
12225,0.0832
12231,0.2242
12232,0.2008
12233,0.0617
12235,0.1522
12238,0.1183
1224,0.0961
12240,0.0428
12245,0.0995
12246,0.1074
12251,0.0641
12252,0.0301
12257,0.1303
12259,0.0512
12265,0.0167
12266,0.0330
12267,0.0085
12270,0.0107
12273,0.0874
12276,0.1693
12278,0.0915
12279,0.0301
12280,0.0265
12282,0.1767
12288,0.0354
12289,0.0430
12302,0.1532
12303,0.0911
12307,0.0283
12309,0.1093
1231,0.1065
12312,0.1200
12315,0.1326
12326,0.0507
12333,0.1130
12334,0.0479
12335,0.0914
12340,0.0573
12341,0.0059
12346,0.1066
12352,0.0145
12356,0.0894
12358,0.0850
12361,0.1445
1237,0.0955
12371,0.2743
12377,0.0516
12378,0.1376
1238,0.2183
12383,0.0514
12384,0.0568
12390,0.0263
12394,0.0445
1240,0.4837
12402,0.0696
1241,0.0753
12412,0.0203
12415,0.0992
12416,0.0718
12418,0.0462
12421,0.0623
12423,0.1160
12431,0.1605
12435,0.1003
12439,0.0342
1244,0.1364
12443,0.0209
12449,0.0347
12450,0.1811
12455,0.0870
12457,0.0829
12460,0.0968
12468,0.0958
1247,0.0361
12472,0.0800
12475,0.1380
12476,0.0287
12485,0.1782
12492,0.2005
12496,0.0721
12500,0.0742
12503,0.0643
12509,0.0241
12510,0.0332
12512,0.0972
12517,0.0311
12518,0.0401
1252,0.1337
12524,0.0116
12528,0.0503
12529,0.0932
12533,0.0322
12534,0.0348
12537,0.0613
1254,0.0824
12547,0.0009
12552,0.0555
12553,0.0501
12557,0.0532
12563,0.1080
12568,0.0256
12571,0.0160
12575,0.0837
12579,0.0205
1258,0.4072
12584,0.0296
12588,0.0924
12594,0.0999
126,0.2561
12602,0.0456
12609,0.2927
12616,0.1671
12622,0.2452
1263,0.1463
12635,0.0635
12636,0.0901
12640,0.1253
12643,0.0344
12648,0.0803
12650,0.1409
12651,0.1753
12658,0.0693
12659,0.0871
12662,0.7527
12664,0.0531
12682,0.0062
12685,0.0845
12686,0.0260
12690,0.0775
12694,0.1697
127,0.0667
12705,0.0029
12707,0.0479
12717,0.0178
12726,0.0369
12728,0.0268
12729,0.1178
12735,0.0844
12736,0.1630
12740,0.0367
12747,0.0195
12750,0.1743
12753,0.0496
12757,0.0032
12759,0.1185
12765,0.1235
12769,0.0359
12771,0.0201
12772,0.1236
12774,0.0332
12776,0.0318
12780,0.1183
12782,0.0538
12783,0.0336
12791,0.0031
12798,0.0713
128,0.1049
12811,0.0526
12816,0.1159
12818,0.1062
12820,0.0959
12823,0.0825
12824,0.3201
12826,0.1560
12827,0.1034
12828,0.0547
1283,0.1340
12836,0.0442
12837,0.0240
12840,0.1022
12845,0.0851
12846,0.0785
12856,0.0259
12858,0.0986
12859,0.0686
12860,0.0776
12861,0.1437
12868,0.0908
12869,0.0949
12881,0.0426
12882,0.0412
12883,0.0529
12885,0.0533
1289,0.0989
12893,0.2059
12898,0.0650
12899,0.0418
129,0.0300
12902,0.0395
12907,0.0752
12908,0.2129
12912,0.0294
12924,0.0161
12927,0.0858
12928,0.0272
12934,0.3667
12939,0.0597
1294,0.2013
12942,0.0603
12945,0.1286
12946,0.0968
12949,0.0728
1295,0.1740
12950,0.0508
12954,0.0416
12957,0.0830
12963,0.0073
1297,0.0893
12979,0.0353
12987,0.1267
12989,0.0025
12990,0.0980
13,0.1219
13002,0.1695
13009,0.1054
13010,0.1075
13015,0.1217
13016,0.0720
13021,0.0882
13029,0.0164
1303,0.1897
13031,0.1094
13035,0.1189
13044,0.0848
13058,0.2162
13059,0.0403
13065,0.0641
13069,0.0870
13077,0.1221
1308,0.0723
13096,0.0812
13097,0.0237
13099,0.0219
131,0.0227
13116,0.1963
13121,0.0102
13122,0.1017
13125,0.1338
13128,0.0800
13131,0.0732
13136,0.0563
13139,0.0543
13140,0.1379
13142,0.0238
13145,0.0619
13148,0.0182
1315,0.1393
13155,0.0339
13156,0.0307
13165,0.1450
1317,0.0152
13172,0.0920
13175,0.1252
13178,0.0624
13180,0.0536
13181,0.0471
13182,0.0544
13184,0.0329
13186,0.0684
13188,0.0024
13189,0.1055
13191,0.0442
13194,0.0172
13196,0.1074
13197,0.1119
13203,0.0674
13204,0.0505
13209,0.1220
13215,0.0413
1322,0.0717
13226,0.0785
13229,0.0540
13235,0.0215
13237,0.1141
1324,0.0994
13240,0.0821
13250,0.1819
13263,0.1058
13271,0.0774
13274,0.0725
13275,0.1241
13276,0.1196
13278,0.0528
13282,0.0805
13285,0.0662
13289,0.0658
1329,0.0629
13296,0.0311
13300,0.2503
13301,0.0510
13312,0.4277
13313,0.0688
13315,0.1009
13316,0.0999
13317,0.0939
13323,0.0799
13325,0.3675
1333,0.0313
13331,0.0102
13335,0.0429
13336,0.1616
13338,0.0265
13341,0.0408
13346,0.0898
13349,0.0963
1335,0.0077
13357,0.0727
13358,0.0713
13370,0.0300
13376,0.0666
13378,0.0171
13379,0.0348
1338,0.8198
13381,0.0489
13382,0.0540
13384,0.0401
13386,0.1577
1339,0.0580
13393,0.1119
13400,0.0195
13402,0.2886
13409,0.0113
13411,0.0908
13418,0.0569
1342,0.1041
1343,0.0246
13430,0.0241
13432,0.0806
13434,0.0152
13440,0.2560
13444,0.0937
13461,0.0587
13462,0.0682
13465,0.0430
13467,0.0286
1347,0.0156
13473,0.0794
13481,0.0114
13483,0.0245
13484,0.1756
13485,0.1291
13488,0.1130
13491,0.1172
13493,0.0546
13512,0.0499
13517,0.0665
13518,0.0841
13520,0.0675
13528,0.0311
1353,0.0785
13530,0.0957
13533,0.0844
13544,0.6550
13550,0.1404
13559,0.0740
13563,0.0402
13564,0.0421
13565,0.1352
13571,0.1690
13572,0.0568
13577,0.0770
13580,0.2671
13582,0.1034
13597,0.0803
13598,0.0337
136,0.1418
13600,0.2107
13602,0.1449
13604,0.0758
13615,0.1346
13619,0.0419
13623,0.0584
13625,0.0174
13632,0.0304
13633,0.2056
1364,0.1071
13643,0.1381
13654,0.0822
13661,0.1263
13665,0.0140
13666,0.1048
13668,0.1523
13669,0.0417
1367,0.0739
13670,0.1315
13677,0.0376
13688,0.0938
13695,0.1851
13699,0.0317
13702,0.0722
13713,0.2215
1372,0.0771
13721,0.1324
13734,0.0247
13737,0.0961
13739,0.1038
13740,0.0340
13742,0.0919
13744,0.1050
13745,0.1027
13748,0.1027
13751,0.0341
13757,0.1187
1376,0.0896
13762,0.0204
13773,0.1346
13776,0.1052
13782,0.0164
13783,0.0639
13788,0.0753
1379,0.1022
13797,0.0570
13801,0.1665
13809,0.1748
13813,0.0294
1382,0.1807
13822,0.0215
13830,0.0049
13831,0.0528
13832,0.0347
13833,0.0988
13839,0.1146
1384,0.0980
13846,0.1042
13855,0.1796
13865,0.0405
13867,0.2281
13868,0.0535
13869,0.1048
13875,0.0393
13882,0.0162
13887,0.4252
13896,0.0765
13898,0.0768
13899,0.1581
13901,0.2061
13903,0.0372
13906,0.0225
13913,0.0993
13915,0.0093
1392,0.2399
13920,0.0240
13924,0.1008
13926,0.0539
13936,0.0935
13939,0.0527
13944,0.1005
13946,0.0964
13959,0.0508
13965,0.2695
13966,0.0326
13974,0.0669
13977,0.0255
13978,0.1533
13980,0.0157
13982,0.1010
13984,0.0311
13989,0.1245
13994,0.0947
13995,0.2132
13998,0.1060
140,0.1585
1400,0.0735
14001,0.0540
14004,0.1581
14010,0.0580
14018,0.0164
14020,0.2252
14024,0.2199
14026,0.0542
14035,0.1555
14036,0.0850
14043,0.0229
14048,0.0404
14050,0.0853
14052,0.0375
14054,0.0532
14055,0.0526
14058,0.1006
14059,0.1688
1408,0.0491
14080,0.0634
14081,0.0357
14089,0.1399
1409,0.0521
14091,0.1158
14109,0.0198
14117,0.1083
14126,0.2274
14135,0.2007
1414,0.1865
14144,0.0633
1415,0.0080
14157,0.1289
14158,0.0242
1416,0.0818
14162,0.0334
14164,0.1292
14165,0.0515
14166,0.0583
14167,0.0584
14173,0.0343
14174,0.0496
14180,0.0514
14182,0.1665
14184,0.0897
14194,0.0607
14212,0.1614
14217,0.0085
14223,0.0296
14227,0.0550
14228,0.1837
14229,0.2325
14237,0.0453
14239,0.1837
1424,0.0759
14240,0.1340
1425,0.0000
14255,0.0205
14259,0.0152
14260,0.0977
14271,0.0452
14276,0.0736
14283,0.0807
14284,0.1351
14287,0.0845
14291,0.1896
14293,0.0608
14295,0.0641
14296,0.3896
14302,0.0408
1431,0.2751
14311,0.0606
14315,0.0499
14320,0.1168
14329,0.0914
14332,0.0759
1434,0.0866
14345,0.0246
14346,0.0379
14353,0.1625
14356,0.1030
14360,0.0566
14364,0.0897
14365,0.0439
14366,0.0771
14369,0.0621
14370,0.0819
14371,0.0567
1438,0.0895
14382,0.0138
14383,0.0522
14386,0.0993
14393,0.0534
14398,0.0250
14401,0.0218
14404,0.0815
14405,0.0015
14408,0.0816
14412,0.0194
14418,0.0818
14421,0.0291
14425,0.0584
14431,0.2054
14436,0.0527
14438,0.1828
14441,0.1246
14444,0.1063
14449,0.0853
14451,0.0891
14458,0.0206
14465,0.1261
14468,0.0389
14469,0.0664
14473,0.0711
14478,0.5835
14486,0.0364
14492,0.0820
14495,0.1500
14498,0.1262
1450,0.0664
14510,0.1140
14511,0.0925
14515,0.2662
1452,0.0952
14520,0.0808
14523,0.0374
14525,0.0195
14529,0.1593
14536,0.0552
14539,0.0190
14544,0.0127
14553,0.0927
14556,0.0357
14558,0.0180
14560,0.0470
14563,0.0259
14567,0.0143
14570,0.0665
14575,0.3323
14581,0.0798
1460,0.1836
14605,0.0085
14606,0.1351
1461,0.1144
14610,0.0930
14615,0.0139
14617,0.0580
1462,0.0355
1464,0.1124
14640,0.1249
14644,0.0780
1465,0.1018
14659,0.0626
14660,0.0593
14672,0.0317
14680,0.1358
14688,0.0526
14690,0.0658
14693,0.6204
14695,0.1348
1470,0.1082
14700,0.0703
14710,0.0132
14712,0.1422
14713,0.0599
14720,0.0802
14727,0.0626
14731,0.0889
14733,0.1047
14741,0.0529
14750,0.2790
14751,0.1120
14761,0.0436
14762,0.0999
14768,0.0346
14771,0.2965
14781,0.0648
14789,0.0654
14791,0.0230
14794,0.3143
14798,0.0528
1480,0.0899
14800,0.0814
14806,0.0419
14809,0.0503
14814,0.1156
14829,0.1270
14834,0.1651
14853,0.0849
14854,0.0520
1486,0.0375
14861,0.0414
14869,0.0517
14874,0.0506
14877,0.0511
1488,0.4274
14884,0.0231
1489,0.1543
14893,0.1031
14894,0.0204
14900,0.0155
14907,0.0478
14910,0.0988
14917,0.0046
14918,0.0047
14919,0.0012
14926,0.0904
14928,0.0871
14930,0.1256
14932,0.1198
14944,0.0976
14949,0.1187
14950,0.0714
14959,0.0678
14965,0.0140
14969,0.0095
14973,0.0634
14986,0.0394
14988,0.0262
1499,0.1356
14997,0.0626
15006,0.1873
15010,0.1246
15016,0.0664
1502,0.0583
15021,0.0791
15022,0.1611
15034,0.0323
15040,0.0182
15046,0.1388
15057,0.0851
15065,0.1639
15069,0.0025
15075,0.1052
15080,0.0882
15093,0.1225
151,0.0814
1510,0.1040
15109,0.0946
15115,0.0844
15117,0.1234
15126,0.4792
1513,0.1057
15139,0.1159
15151,0.0471
15152,0.0521
15160,0.0189
15168,0.1250
15172,0.2187
15188,0.1600
15192,0.0749
15194,0.0357
15199,0.0690
15201,0.0309
15203,0.0514
15205,0.1639
15207,0.0675
15214,0.1124
15215,0.0287
1522,0.1933
15229,0.0409
15231,0.0899
15232,0.1169
15233,0.0568
15234,0.0772
15241,0.0482
15244,0.0467
15245,0.2081
15246,0.2117
15247,0.0848
15254,0.0313
15257,0.1046
15268,0.0796
15272,0.1682
15275,0.0507
15287,0.0713
15292,0.0695
15293,0.1116
15295,0.0292
15298,0.0187
153,0.0929
15303,0.0607
15323,0.1103
15330,0.0448
15331,0.0477
15335,0.0523
15338,0.0697
15343,0.0977
15347,0.0165
15354,0.1121
15361,0.1086
15363,0.0887
15369,0.1194
15370,0.0246
15374,0.1181
15376,0.1124
15382,0.0195
15383,0.1241
15398,0.0873
15404,0.1321
15406,0.0266
15407,0.0051
15411,0.2125
15412,0.1730
15413,0.0719
15415,0.1242
15416,0.0417
15417,0.1267
15423,0.0603
15424,0.0723
15428,0.0349
15436,0.0855
15439,0.0162
15442,0.0258
15447,0.1043
1545,0.0141
15470,0.0149
15481,0.1442
15488,0.0989
15489,0.1091
15490,0.0505
15492,0.0255
15493,0.0992
15499,0.0489
15517,0.0991
15520,0.1487
15527,0.0693
1553,0.0101
15533,0.1145
15537,0.0727
1554,0.2188
15540,0.0329
15544,0.0253
15548,0.1006
15550,0.0367
15551,0.0725
15552,0.1323
15555,0.1012
15558,0.0286
15562,0.1550
15566,0.0299
1557,0.1566
15570,0.2260
15571,0.1182
15581,0.0375
15590,0.0330
15595,0.1632
15596,0.0273
15600,0.0194
15601,0.1841
15605,0.0654
15609,0.0250
1561,0.2962
15612,0.1226
15621,0.0644
15622,0.0235
15623,0.0408
15625,0.0674
15626,0.0937
1563,0.1348
15632,0.1460
15633,0.2282
15637,0.0059
15638,0.0488
15639,0.0535
15651,0.0185
15652,0.0653
15660,0.0293
15661,0.0262
15663,0.1006
15664,0.0463
15671,0.0663
15674,0.0020
15675,0.0343
15676,0.0078
15679,0.0595
15696,0.0858
15697,0.1025
15701,0.0599
15713,0.1419
15722,0.0397
15728,0.0877
15730,0.0475
15740,0.0310
15749,0.0325
15753,0.1721
15760,0.0106
15768,0.0296
15769,0.0673
15772,0.4009
15777,0.0296
15782,0.1024
15784,0.0910
15787,0.1473
15788,0.0487
15807,0.0337
1581,0.0978
15811,0.0691
15812,0.0979
15824,0.0690
15836,0.0151
15838,0.0530
15840,0.0924
15841,0.0479
15844,0.0230
15854,0.0781
15857,0.1343
15859,0.0750
15867,0.0353
15868,0.1448
15869,0.2464
15878,0.0234
1589,0.0002
15892,0.0324
15893,0.0375
15894,0.0100
15895,0.0216
159,0.1053
1590,0.0346
1591,0.0461
15916,0.0984
15917,0.2914
15921,0.0734
15922,0.0335
15926,0.1396
15927,0.0127
15928,0.5691
15931,0.0468
15937,0.0711
15941,0.1266
15949,0.0527
15953,0.1120
15960,0.1116
15961,0.0505
15968,0.0642
15971,0.3324
15973,0.1318
15980,0.0184
15981,0.1200
15991,0.0526
15995,0.0940
15998,0.0203
1600,0.1391
16001,0.0598
1601,0.1527
16013,0.0396
16016,0.1304
16017,0.0627
16019,0.1314
1602,0.0703
16026,0.1077
16031,0.0337
16035,0.1172
16037,0.0421
1604,0.0481
16040,0.0428
16044,0.0307
16045,0.0202
16048,0.4962
16049,0.0934
16051,0.0433
16055,0.0545
16071,0.1295
1608,0.1206
16081,0.1701
16083,0.1103
1609,0.0736
16097,0.0869
16098,0.1009
16099,0.0896
1610,0.0807
16102,0.2058
16108,0.0365
16118,0.0760
16119,0.1411
16121,0.0311
16126,0.1164
16128,0.0652
16131,0.0938
16135,0.0429
16139,0.0332
16144,0.0468
16146,0.0171
16147,0.0685
16153,0.0636
16155,0.0708
16159,0.0393
16160,0.0885
16164,0.0171
16173,0.0873
16176,0.0071
16180,0.1165
16186,0.0184
16188,0.0287
16189,0.0609
16192,0.1564
16199,0.1263
16204,0.0569
1621,0.0766
16225,0.0031
16226,0.0473
16229,0.0515
16239,0.0527
1624,0.0465
16246,0.0829
16247,0.1862
16250,0.1269
16251,0.0945
16252,0.0383
16258,0.0818
16259,0.0395
16268,0.1648
16272,0.0882
16275,0.0527
1628,0.1183
16280,0.0310
16285,0.1038
16286,0.0835
16291,0.0164
16293,0.1127
16296,0.0802
16298,0.1064
1630,0.0146
16302,0.1803
16304,0.0697
16306,0.0537
1631,0.1376
16314,0.1277
16327,0.4756
16328,0.1534
16332,0.2497
16338,0.0288
16342,0.0655
16343,0.1277
16350,0.1340
16359,0.0783
16365,0.0336
1637,0.0552
16372,0.0591
16373,0.1032
16383,0.0273
16386,0.0441
16389,0.4399
16393,0.0627
16400,0.0597
16401,0.1032
16406,0.1549
16414,0.0342
16417,0.1466
16418,0.0070
16424,0.0334
16429,0.0559
1643,0.0201
16435,0.0871
16437,0.0519
16438,0.0994
1644,0.1468
16442,0.0722
16443,0.0698
16451,0.1928
16453,0.0900
16455,0.0388
16459,0.1051
1646,0.0725
16460,0.0455
16462,0.0842
16465,0.0411
16466,0.0281
16467,0.0581
16470,0.0954
16471,0.0823
1648,0.0834
16491,0.0572
1650,0.1509
16500,0.0181
1651,0.0336
16515,0.0315
16518,0.0700
16519,0.2134
16521,0.0770
16530,0.1243
16533,0.1498
16537,0.0995
16538,0.0736
16539,0.0140
16547,0.1087
16549,0.0379
16551,0.0665
16555,0.0613
16557,0.0936
16562,0.1353
16572,0.0311
16573,0.0199
16576,0.0893
16578,0.0763
16579,0.0333
1658,0.0550
16583,0.0619
16588,0.0813
16589,0.2131
1659,0.1522
16591,0.3996
16595,0.0682
16596,0.0566
16598,0.0483
166,0.1648
16601,0.0740
16602,0.0837
16604,0.1420
16606,0.1000
16607,0.0490
16612,0.1537
16614,0.1431
16620,0.1121
16626,0.0808
1663,0.1780
16633,0.0653
16639,0.0842
16644,0.0827
16652,0.0729
16653,0.1036
16659,0.0171
16670,0.1245
16676,0.0421
16677,0.0780
16679,0.0822
16680,0.0648
16681,0.0874
16684,0.0441
16686,0.1097
16688,0.1377
1669,0.0476
16693,0.0003
16695,0.1264
1670,0.0907
16704,0.1384
16705,0.1300
16710,0.0399
16711,0.0600
16715,0.2447
16717,0.1109
16720,0.1511
16726,0.0473
16731,0.0905
16743,0.1134
16758,0.0989
16766,0.3093
16768,0.0228
16769,0.0915
16772,0.0538
16777,0.0581
16779,0.0899
1678,0.2367
16780,0.1065
16787,0.0910
16788,0.0641
1679,0.0704
16792,0.0887
16797,0.0745
16798,0.0729
16801,0.1125
16806,0.0582
16810,0.1782
16811,0.0402
16817,0.0600
16823,0.0044
16826,0.0929
16829,0.2966
16839,0.0580
16852,0.0855
16855,0.1291
16857,0.0325
1686,0.0463
16860,0.0596
16866,0.0229
16867,0.0514
1687,0.0450
16870,0.0899
16871,0.0532
16876,0.1732
16882,0.1078
16883,0.1246
16890,0.0283
16894,0.0404
16898,0.1011
16899,0.0620
16919,0.4907
16937,0.1026
16939,0.0985
16946,0.1131
16951,0.0939
16961,0.0174
16967,0.1159
16969,0.0209
1697,0.0064
16974,0.0436
16979,0.0748
16983,0.0246
16986,0.0990
16987,0.0186
16991,0.2077
16997,0.0647
17015,0.0589
17021,0.2009
17022,0.0683
17024,0.1571
17030,0.1586
17031,0.0804
17033,0.1313
17034,0.0599
17035,0.0554
17037,0.1125
17038,0.0752
1704,0.1083
17041,0.0279
17045,0.0575
1705,0.0464
17050,0.0266
17051,0.2243
17054,0.1807
17058,0.0471
17062,0.1148
17077,0.0441
17078,0.0336
17081,0.0955
17084,0.1838
1709,0.0770
17091,0.1023
171,0.1730
17102,0.1344
17105,0.0623
17106,0.1057
17112,0.0953
17114,0.0749
17118,0.1283
17121,0.0588
17124,0.0499
17125,0.1311
17126,0.0692
17127,0.0618
17132,0.0891
1714,0.1565
17143,0.3395
17145,0.1381
