Idx,score
13316,0.078743
13317,0.163938
13323,0.249324
13325,0.316617
1333,0.030887
13331,0.124229
13335,0.243504
13336,0.112035
13338,0.060406
13341,0.144214
13346,0.124357
13349,0.105869
1335,0.316617
13357,0.098762
13358,0.103874
13370,0.176592
13376,0.066226
13378,0.058770
13379,0.027470
1338,0.103151
13381,0.110716
13382,0.031818
13384,0.258106
13386,0.127711
1339,0.042639
13393,0.121189
13400,0.052382
13402,0.115493
13409,0.139251
13411,0.070847
13418,0.068181
1342,0.198088
1343,0.079510
13430,0.023593
13432,0.031323
13434,0.049561
13440,0.188287
13444,0.071868
13461,0.110733
13462,0.189476
13465,0.146296
13467,0.043353
1347,0.109669
13473,0.103874
13481,0.065471
13483,0.049161
13484,0.065384
13485,0.101980
13488,0.088551
13491,0.085673
13493,0.252680
13512,0.039372
13517,0.061685
13518,0.066955
13520,0.061061
13528,0.034090
1353,0.127888
13530,0.074051
13533,0.072882
13544,0.203688
13550,0.088041
13559,0.125361
13563,0.100292
13564,0.100292
13565,0.060399
13571,0.118210
13572,0.046722
13577,0.050794
13580,0.126477
13582,0.238159
13597,0.042883
13598,0.034539
136,0.077195
13600,0.133320
13602,0.138161
13604,0.048985
13615,0.037735
13619,0.053587
13623,0.039449
13625,0.054106
13632,0.033731
13633,0.185574
1364,0.139603
13643,0.035046
13654,0.150234
13661,0.119561
13665,0.037507
13666,0.134913
13668,0.039506
13669,0.082706
1367,0.090512
13670,0.045322
13677,0.107024
13688,0.118800
13695,0.057819
13699,0.091596
13702,0.043245
13713,0.122541
1372,0.072808
13721,0.128343
13734,0.045829
13737,0.062965
13739,0.229349
13740,0.173748
13742,0.039361
13744,0.084002
13745,0.066826
13748,0.145612
13751,0.115982
13757,0.107646
1376,0.062965
13762,0.163081
13773,0.113526
13776,0.144079
13782,0.050619
13783,0.077607
13788,0.063876
1379,0.165502
13797,0.076621
13801,0.144871
13809,0.171390
13813,0.054106
1382,0.051374
13822,0.133889
13830,0.034381
13831,0.110617
13832,0.162791
13833,0.070925
13839,0.063018
1384,0.148343
13846,0.073752
13855,0.181444
13865,0.081650
13867,0.258106
13868,0.046444
13869,0.040499
13875,0.252680
13882,0.027443
13887,0.082738
13896,0.132223
13898,0.070902
13899,0.057370
13901,0.132120
13903,0.037336
13906,0.125134
13913,0.068605
13915,0.035907
1392,0.097179
13920,0.045535
13924,0.089028
13926,0.088472
13936,0.099082
13939,0.076849
13944,0.058103
13946,0.150922
13959,0.173748
13965,0.072384
13966,0.066417
13974,0.077497
13977,0.048348
13978,0.268219
13980,0.050334
13982,0.052712
13984,0.031818
13989,0.095628
13994,0.033668
13995,0.042105
13998,0.081862
140,0.089466
1400,0.229349
14001,0.098041
14004,0.218116
14010,0.055630
14018,0.091840
14020,0.204667
14024,0.090791
14026,0.057079
14035,0.080773
14036,0.044423
14043,0.028412
14048,0.074051
14050,0.062194
14052,0.111419
14054,0.096027
14055,0.027443
14058,0.065195
14059,0.127060
1408,0.062686
14080,0.040329
14081,0.029821
14089,0.127424
1409,0.033731
14091,0.092279
14109,0.027443
14117,0.081631
14126,0.102631
14135,0.094415
1414,0.106188
14144,0.088686
1415,0.059339
14157,0.063609
14158,0.036972
1416,0.128626
14162,0.059468
14164,0.120224
14165,0.055884
14166,0.065607
14167,0.062965
14173,0.028682
14174,0.120494
14180,0.059183
14182,0.176823
14184,0.103430
14194,0.111001
14212,0.110617
14217,0.104124
14223,0.072989
14227,0.061861
14228,0.034126
14229,0.132309
14237,0.053843
14239,0.116521
1424,0.052696
14240,0.042883
1425,0.048985
14255,0.065889
14259,0.043415
14260,0.035406
14271,0.031818
14276,0.049076
14283,0.117822
14284,0.143489
14287,0.066826
14291,0.070847
14293,0.093920
14295,0.018702
14296,0.204667
14302,0.019234
1431,0.200917
14311,0.115982
14315,0.077727
14320,0.129857
14329,0.018702
14332,0.056852
1434,0.034539
14345,0.103151
14346,0.020339
14353,0.027443
14356,0.048694
14360,0.047563
14364,0.027470
14365,0.025613
14366,0.058948
14369,0.094649
14370,0.050334
14371,0.050563
1438,0.113526
14382,0.050914
14383,0.046034
14386,0.316617
14393,0.072350
14398,0.126884
14401,0.160538
14404,0.244758
14405,0.179311
14408,0.097972
14412,0.086336
14418,0.200917
14421,0.039602
14425,0.165815
14431,0.167262
14436,0.023593
14438,0.142884
14441,0.072135
14444,0.155057
14449,0.169553
14451,0.130267
14458,0.083538
14465,0.130263
14468,0.044733
14469,0.209177
14473,0.067321
14478,0.247351
14486,0.042249
14492,0.090643
14495,0.102838
14498,0.316617
1450,0.102095
14510,0.044894
14511,0.051995
14515,0.097572
1452,0.089580
14520,0.035371
14523,0.081862
14525,0.020339
14529,0.077855
14536,0.031818
14539,0.108888
14544,0.079816
14553,0.039484
14556,0.193148
14558,0.035345
14560,0.028682
14563,0.025646
14567,0.177368
14570,0.043361
14575,0.243504
14581,0.031818
1460,0.063561
14605,0.121189
14606,0.175877
1461,0.097524
14610,0.068900
14615,0.051697
14617,0.044824
1462,0.089028
1464,0.055538
14640,0.150342
14644,0.110859
1465,0.100273
14659,0.110617
14660,0.156735
14672,0.064299
14680,0.050334
14688,0.117438
14690,0.067993
14693,0.242068
14695,0.046761
1470,0.057370
14700,0.316617
14710,0.141166
14712,0.131923
14713,0.110617
14720,0.299897
14727,0.034255
14731,0.057940
14733,0.077195
14741,0.027963
14750,0.142631
14751,0.046444
14761,0.057819
14762,0.034932
14768,0.047758
14771,0.252680
14781,0.104401
14789,0.039506
14791,0.033620
14794,0.083401
14798,0.027758
1480,0.046268
14800,0.120494
14806,0.152426
14809,0.061861
14814,0.063705
14829,0.073400
14834,0.236701
14853,0.037507
14854,0.084717
1486,0.042895
14861,0.095155
14869,0.157306
14874,0.039506
14877,0.051360
1488,0.136145
14884,0.020339
1489,0.083311
14893,0.080575
14894,0.076196
14900,0.110617
14907,0.068532
14910,0.207314
14917,0.306070
14918,0.048145
14919,0.068846
14926,0.208606
14928,0.105869
14930,0.157069
14932,0.031573
14944,0.027443
14949,0.052834
14950,0.064042
14959,0.030530
14965,0.045679
14969,0.053481
14973,0.155187
14986,0.049753
14988,0.035345
1499,0.316617
14997,0.116071
15006,0.066226
15010,0.146296
15016,0.061061
1502,0.092301
15021,0.071244
15022,0.212791
15034,0.139251
15040,0.026248
15046,0.055367
15057,0.053020
15065,0.050334
15069,0.042976
15075,0.065339
15080,0.176592
15093,0.077322
151,0.027443
1510,0.054601
15109,0.100831
15115,0.056776
15117,0.042883
15126,0.217610
1513,0.064036
15139,0.040417
15151,0.046499
15152,0.050653
15160,0.110617
15168,0.053749
15172,0.183950
15188,0.043822
15192,0.083936
15194,0.060851
15199,0.203398
15201,0.029089
15203,0.076621
15205,0.094516
15207,0.028508
15214,0.066826
15215,0.111033
1522,0.165749
15229,0.034126
15231,0.116066
15232,0.150382
15233,0.053749
15234,0.105869
15241,0.037157
15244,0.035187
15245,0.138361
15246,0.068420
15247,0.020806
15254,0.071221
15257,0.197654
15268,0.053843
15272,0.203398
15275,0.028647
15287,0.054673
15292,0.040129
15293,0.165308
15295,0.071536
15298,0.035371
153,0.062666
15303,0.119728
15323,0.082638
15330,0.059166
15331,0.034366
15335,0.172132
15338,0.047893
15343,0.118800
15347,0.207638
15354,0.085649
15361,0.142511
15363,0.031818
15369,0.115217
15370,0.031031
15374,0.127103
15376,0.229349
15382,0.071819
15383,0.062965
15398,0.123836
15404,0.066826
15406,0.038158
15407,0.031573
15411,0.109184
15412,0.241189
15413,0.126685
15415,0.243504
15416,0.071321
15417,0.094513
15423,0.041499
15424,0.053013
15428,0.035371
15436,0.107231
15439,0.100478
15442,0.027443
15447,0.097524
1545,0.081573
15470,0.037157
15481,0.306070
15488,0.133257
15489,0.156197
15490,0.031818
15492,0.051377
15493,0.103257
15499,0.084313
15517,0.139060
15520,0.079919
15527,0.047769
1553,0.144219
15533,0.127259
15537,0.101367
1554,0.149436
15540,0.023893
15544,0.115982
15548,0.046399
15550,0.078133
15551,0.111419
15552,0.226621
15555,0.253108
15558,0.069925
15562,0.046399
15566,0.076196
1557,0.128832
15570,0.153470
15571,0.062881
15581,0.034092
15590,0.029565
15595,0.056852
15596,0.039655
15600,0.043773
15601,0.052343
15605,0.038253
15609,0.051742
1561,0.141527
15612,0.057079
15621,0.059783
15622,0.153194
15623,0.126685
15625,0.023593
15626,0.065638
1563,0.110617
15632,0.040142
15633,0.061536
15637,0.047758
15638,0.316617
15639,0.076621
15651,0.042519
15652,0.113526
15660,0.050737
15661,0.042422
15663,0.103675
15664,0.037507
15671,0.027030
15674,0.039660
15675,0.076211
15676,0.059503
15679,0.046027
15696,0.111033
15697,0.066043
15701,0.036502
15713,0.243504
15722,0.092368
15728,0.041800
15730,0.058797
15740,0.199714
15749,0.081862
15753,0.116250
15760,0.056005
15768,0.023893
15769,0.035956
15772,0.200803
15777,0.020339
15782,0.085833
15784,0.141660
15787,0.202483
15788,0.041506
15807,0.066659
1581,0.145612
15811,0.056238
15812,0.150379
15824,0.054107
15836,0.066216
15838,0.053295
15840,0.131277
15841,0.048163
15844,0.095885
15854,0.091407
15857,0.069130
15859,0.054799
15867,0.031633
15868,0.241189
15869,0.095364
15878,0.047752
1589,0.057250
15892,0.058981
15893,0.184238
15894,0.100809
15895,0.050691
159,0.044118
1590,0.057940
1591,0.212489
15916,0.046399
15917,0.072807
15921,0.088576
15922,0.066417
15926,0.242068
15927,0.153470
15928,0.146373
15931,0.053481
15937,0.103741
15941,0.080662
15949,0.164641
15953,0.051230
15960,0.163938
15961,0.092927
15968,0.119728
15971,0.178484
15973,0.054926
15980,0.045255
15981,0.025971
15991,0.112731
15995,0.119441
15998,0.113526
1600,0.213687
16001,0.055884
1601,0.124472
16013,0.200803
16016,0.157417
16017,0.120224
16019,0.034562
1602,0.096118
16026,0.079209
16031,0.026709
16035,0.056595
16037,0.046399
1604,0.142011
16040,0.047262
16044,0.080907
16045,0.037339
16048,0.127103
16049,0.053735
16051,0.072927
16055,0.148143
16071,0.062372
1608,0.108682
16081,0.136040
16083,0.096021
1609,0.027443
16097,0.161812
16098,0.102095
16099,0.102671
1610,0.062965
16102,0.083367
16108,0.052332
16118,0.041540
16119,0.056013
16121,0.039953
16126,0.083333
16128,0.119004
16131,0.153580
16135,0.114952
16139,0.175566
16144,0.100294
16146,0.037507
16147,0.068967
16153,0.118800
16155,0.126423
16159,0.164517
16160,0.219049
16164,0.028508
16173,0.050563
16176,0.037544
16180,0.176592
16186,0.077798
16188,0.081862
16189,0.256248
16192,0.090512
16199,0.210544
16204,0.025803
1621,0.057940
16225,0.055125
16226,0.065035
16229,0.061861
16239,0.065398
1624,0.049338
16246,0.241189
16247,0.196997
16250,0.162791
16251,0.135518
16252,0.038515
16258,0.028217
16259,0.057176
16268,0.085408
16272,0.147404
16275,0.027443
1628,0.176592
16280,0.053535
16285,0.045517
16286,0.037507
16291,0.027443
16293,0.100101
16296,0.071374
16298,0.134803
1630,0.046347
16302,0.068068
16304,0.057880
16306,0.153470
1631,0.046399
16314,0.056776
16327,0.203688
16328,0.054356
16332,0.212489
16338,0.027443
16342,0.126555
16343,0.299897
16350,0.102095
16359,0.041800
16365,0.043937
1637,0.027443
16372,0.115982
16373,0.051565
16383,0.058550
16386,0.029821
16389,0.157069
16393,0.076068
16400,0.084660
16401,0.037226
16406,0.169553
16414,0.170777
16417,0.232301
16418,0.041227
16424,0.070581
16429,0.058755
1643,0.079663
16435,0.064131
16437,0.241189
16438,0.057819
1644,0.072135
16442,0.165078
16443,0.077195
16451,0.102621
16453,0.040417
16455,0.177368
16459,0.087063
1646,0.053955
16460,0.078624
16462,0.125005
16465,0.022622
16466,0.087020
16467,0.050017
16470,0.028833
16471,0.051854
1648,0.080773
16491,0.087237
1650,0.068181
16500,0.134247
1651,0.076068
16515,0.062892
16518,0.128832
16519,0.045650
16521,0.122431
16530,0.306070
16533,0.107924
16537,0.027319
16538,0.039506
16539,0.102189
16547,0.142021
16549,0.034539
16551,0.087080
16555,0.138896
16557,0.060500
16562,0.057958
16572,0.036069
16573,0.046133
16576,0.129749
16578,0.054107
16579,0.052454
1658,0.126394
16583,0.065859
16588,0.050691
16589,0.136855
1659,0.056776
16591,0.185279
16595,0.028772
16596,0.069670
16598,0.129070
166,0.182981
16601,0.181220
16602,0.069379
16604,0.115982
16606,0.038272
16607,0.018702
16612,0.252680
16614,0.087351
16620,0.250110
16626,0.077841
1663,0.112035
16633,0.083675
16639,0.067993
16644,0.046268
16652,0.113754
16653,0.033023
16659,0.107239
16670,0.046399
16676,0.039506
16677,0.133257
16679,0.101516
16680,0.034958
16681,0.070963
16684,0.239127
16686,0.139060
16688,0.141527
1669,0.052889
16693,0.073311
16695,0.099944
1670,0.131277
16704,0.114363
16705,0.133975
16710,0.096040
16711,0.034431
16715,0.149286
16717,0.147029
16720,0.067710
16726,0.092329
16731,0.052750
16743,0.124357
16758,0.034361
16766,0.098269
16768,0.024969
16769,0.070602
16772,0.093245
16777,0.073841
16779,0.038515
1678,0.110303
16780,0.171136
16787,0.134308
16788,0.136145
1679,0.076168
16792,0.036798
16797,0.051565
16798,0.039655
16801,0.034092
16806,0.114952
16810,0.071717
16811,0.055884
16817,0.158409
16823,0.076933
16826,0.163938
16829,0.316617
16839,0.023593
16852,0.097645
16855,0.061617
16857,0.058038
1686,0.072135
16860,0.034366
16866,0.070326
16867,0.186699
1687,0.108682
16870,0.204667
16871,0.091596
16876,0.136121
16882,0.039998
16883,0.052646
16890,0.077798
16894,0.094415
16898,0.108279
16899,0.149286
16919,0.164833
16937,0.171390
16939,0.049648
16946,0.086707
16951,0.095885
16961,0.065398
16967,0.213171
16969,0.153470
1697,0.060331
16974,0.031818
16979,0.155238
16983,0.067076
16986,0.043415
16987,0.083977
16991,0.059468
16997,0.031818
17015,0.069627
17021,0.093466
17022,0.055096
17024,0.101813
17030,0.049746
17031,0.164517
17033,0.306070
17034,0.021498
17035,0.018702
17037,0.094862
17038,0.078571
1704,0.054601
17041,0.063462
17045,0.069608
1705,0.057940
17050,0.018702
17051,0.082499
17054,0.241189
17058,0.225151
17062,0.036047
17077,0.046399
17078,0.170302
17081,0.070760
17084,0.042710
1709,0.104124
17091,0.034324
171,0.088881
17102,0.084800
17105,0.023035
17106,0.080520
17112,0.034539
17114,0.082934
17118,0.288209
17121,0.034092
17124,0.120494
17125,0.066955
17126,0.031031
17127,0.020806
17132,0.143091
1714,0.067262
17143,0.078218
17145,0.026026
