Idx,score
12846,0.099191
12856,0.012220
12858,0.094136
12859,0.037135
12860,0.024231
12861,0.155509
12868,0.088549
12869,0.121577
12881,0.035176
12882,0.022708
12883,0.011057
12885,0.418437
1289,0.838902
12893,0.059665
12898,0.117893
12899,0.273203
129,0.084444
12902,0.022287
12907,0.073644
12908,0.153938
12912,0.029610
12924,0.025686
12927,0.256464
12928,0.074386
12934,0.211249
12939,0.024938
1294,0.136158
12942,0.047683
12945,0.105183
12946,0.050279
12949,0.029620
1295,0.018246
12950,0.062636
12954,0.024375
12957,0.013580
12963,0.013694
1297,0.181874
12979,0.077868
12987,0.259428
12989,0.021340
12990,0.047005
13,0.143415
13002,0.161778
13009,0.216458
13010,0.102812
13015,0.068164
13016,0.031688
13021,0.024322
13029,0.018175
1303,0.075361
13031,0.031306
13035,0.028080
13044,0.041829
13058,0.188467
13059,0.025899
13065,0.033299
13069,0.009934
13077,0.041553
1308,0.100464
13096,0.077056
13097,0.069789
13099,0.070154
131,0.063605
13116,0.069127
13121,0.014470
13122,0.076680
13125,0.131731
13128,0.185921
13131,0.131734
13136,0.060026
13139,0.014669
13140,0.053820
13142,0.012234
13145,0.019963
13148,0.026893
1315,0.078546
13155,0.054235
13156,0.034006
13165,0.042114
1317,0.034516
13172,0.118023
13175,0.076340
13178,0.078308
13180,0.068042
13181,0.022850
13182,0.108405
13184,0.019631
13186,0.033966
13188,0.024237
13189,0.044311
13191,0.021170
13194,0.016572
13196,0.019020
13197,0.108624
13203,0.031444
13204,0.069402
13209,0.369017
13215,0.007354
1322,0.196738
13226,0.034547
13229,0.044499
13235,0.034702
13237,0.135695
1324,0.086134
13240,0.049336
13250,0.077606
13263,0.037317
13271,0.070740
13274,0.031546
13275,0.032424
13276,0.154484
13278,0.020164
13282,0.080417
13285,0.080330
13289,0.164362
1329,0.012165
13296,0.164912
13300,0.081811
13301,0.083780
13312,0.474752
13313,0.047745
13315,0.103574
13316,0.074476
13317,0.166344
13323,0.257933
13325,0.432442
1333,0.054246
13331,0.063671
13335,0.365332
13336,0.238168
13338,0.039869
13341,0.123506
13346,0.071418
13349,0.065975
1335,0.750648
13357,0.048919
13358,0.075771
13370,0.137583
13376,0.038040
13378,0.025686
13379,0.020348
1338,0.099328
13381,0.104391
13382,0.024322
13384,0.030351
13386,0.197205
1339,0.017790
13393,0.072866
13400,0.037816
13402,0.099014
13409,0.253961
13411,0.029891
13418,0.037662
1342,0.112339
1343,0.017919
13430,0.009623
13432,0.042786
13434,0.024740
13440,0.218485
13444,0.015272
13461,0.106709
13462,0.139279
13465,0.066689
13467,0.027233
1347,0.023743
13473,0.084117
13481,0.069990
13483,0.055858
13484,0.058105
13485,0.110360
13488,0.151638
13491,0.082780
13493,0.370658
13512,0.022403
13517,0.053400
13518,0.055165
13520,0.047428
13528,0.050156
1353,0.173098
13530,0.035282
13533,0.044705
13544,0.310944
13550,0.062861
13559,0.088894
13563,0.110522
13564,0.039137
13565,0.079555
13571,0.285943
13572,0.044945
13577,0.031876
13580,0.150385
13582,0.200607
13597,0.022758
13598,0.025884
136,0.056863
13600,0.111840
13602,0.152882
13604,0.063503
13615,0.029571
13619,0.009319
13623,0.031050
13625,0.024859
13632,0.038242
13633,0.109426
1364,0.064909
13643,0.059838
13654,0.126360
13661,0.074915
13665,0.042572
13666,0.107692
13668,0.019764
13669,0.093370
1367,0.136864
13670,0.048428
13677,0.056564
13688,0.104548
13695,0.085776
13699,0.102873
13702,0.032704
13713,0.102374
1372,0.107106
13721,0.149454
13734,0.025009
13737,0.073761
13739,0.176780
13740,0.094423
13742,0.029732
13744,0.045301
13745,0.063086
13748,0.129759
13751,0.106649
13757,0.175870
1376,0.086789
13762,0.104971
13773,0.128493
13776,0.088111
13782,0.022885
13783,0.017109
13788,0.072502
1379,0.132297
13797,0.097140
13801,0.125542
13809,0.310003
13813,0.090920
1382,0.053608
13822,0.134180
13830,0.006272
13831,0.064664
13832,0.251042
13833,0.095028
13839,0.079353
1384,0.173610
13846,0.121380
13855,0.267041
13865,0.009739
13867,0.245880
13868,0.003843
13869,0.020213
13875,0.239975
13882,0.015919
13887,0.044143
13896,0.114429
13898,0.066604
13899,0.034511
13901,0.221280
13903,0.030129
13906,0.093738
13913,0.076642
13915,0.027014
1392,0.134504
13920,0.027353
13924,0.112847
13926,0.116857
13936,0.093881
13939,0.092888
13944,0.064603
13946,0.057715
13959,0.203165
13965,0.088513
13966,0.035832
13974,0.115842
13977,0.022012
13978,0.441820
13980,0.074160
13982,0.044298
13984,0.018657
13989,0.171785
13994,0.019850
13995,0.055600
13998,0.081836
140,0.027492
1400,0.289253
14001,0.083899
14004,0.171365
14010,0.011300
14018,0.051307
14020,0.194751
14024,0.089100
14026,0.037540
14035,0.101856
14036,0.044262
14043,0.013416
14048,0.023227
14050,0.061279
14052,0.063421
14054,0.091448
14055,0.020968
14058,0.036873
14059,0.108706
1408,0.015727
14080,0.011870
14081,0.027196
14089,0.129824
1409,0.021071
14091,0.077598
14109,0.021988
14117,0.098665
14126,0.113095
14135,0.097039
1414,0.084995
14144,0.051977
1415,0.043108
14157,0.043834
14158,0.056117
1416,0.023931
14162,0.054108
14164,0.133881
14165,0.016843
14166,0.059653
14167,0.066618
14173,0.026662
14174,0.125186
14180,0.036036
14182,0.288132
14184,0.160911
14194,0.112462
14212,0.129445
14217,0.144969
14223,0.120468
14227,0.049921
14228,0.029030
14229,0.166459
14237,0.078251
14239,0.177030
1424,0.068495
14240,0.049187
1425,0.063503
14255,0.052714
14259,0.026478
14260,0.015556
14271,0.016572
14276,0.034582
14283,0.083070
14284,0.155171
14287,0.052539
14291,0.094145
14293,0.122717
14295,0.032467
14296,0.268738
14302,0.009487
1431,0.203147
14311,0.064047
14315,0.093621
14320,0.150157
14329,0.008293
14332,0.046431
1434,0.027537
14345,0.080331
14346,0.020955
14353,0.021988
14356,0.049808
14360,0.038284
14364,0.020348
14365,0.029544
14366,0.048771
14369,0.050028
14370,0.058403
14371,0.050264
1438,0.078956
14382,0.012071
14383,0.021417
14386,0.367467
14393,0.061338
14398,0.070531
14401,0.239769
14404,0.143941
14405,0.056501
14408,0.029396
14412,0.070872
14418,0.219265
14421,0.026013
14425,0.110401
14431,0.125905
14436,0.035520
14438,0.148638
14441,0.085126
14444,0.080659
14449,0.189878
14451,0.076521
14458,0.017528
14465,0.126181
14468,0.070539
14469,0.214586
14473,0.039383
14478,0.274896
14486,0.023845
14492,0.029264
14495,0.108852
14498,0.341868
1450,0.131429
14510,0.061429
14511,0.029530
14515,0.222486
1452,0.082523
14520,0.029733
14523,0.053533
14525,0.027298
14529,0.043208
14536,0.019599
14539,0.084764
14544,0.066705
14553,0.023681
14556,0.364827
14558,0.021931
14560,0.013148
14563,0.028853
14567,0.127402
14570,0.065712
14575,0.417961
14581,0.016572
1460,0.065257
14605,0.098358
14606,0.127375
1461,0.090661
14610,0.086470
14615,0.037261
14617,0.042195
1462,0.200437
1464,0.019949
14640,0.223649
14644,0.083573
1465,0.020328
14659,0.037681
14660,0.087352
14672,0.061164
14680,0.049686
14688,0.073509
14690,0.065873
14693,0.248114
14695,0.038059
1470,0.038505
14700,0.838902
14710,0.088042
14712,0.144307
14713,0.043900
14720,0.307488
14727,0.034899
14731,0.074078
14733,0.083243
14741,0.014055
14750,0.420135
14751,0.033570
14761,0.043244
14762,0.062173
14768,0.033993
14771,0.145152
14781,0.064296
14789,0.029895
14791,0.023761
14794,0.037510
14798,0.038784
1480,0.047170
14800,0.163261
14806,0.008800
14809,0.094283
14814,0.051700
14829,0.045603
14834,0.207010
14853,0.073910
14854,0.140404
1486,0.077789
14861,0.089676
14869,0.095718
14874,0.020487
14877,0.004559
1488,0.030437
14884,0.013466
1489,0.135452
14893,0.084193
14894,0.035811
14900,0.045371
14907,0.042751
14910,0.209210
14917,0.280003
14918,0.026734
14919,0.003499
14926,0.228007
14928,0.078840
14930,0.120991
14932,0.026070
14944,0.016839
14949,0.057918
14950,0.047952
14959,0.018341
14965,0.018971
14969,0.046520
14973,0.108761
14986,0.034939
14988,0.033414
1499,0.400582
14997,0.060543
15006,0.033713
15010,0.153425
15016,0.030655
1502,0.099137
15021,0.046508
15022,0.381615
15034,0.207398
15040,0.015519
15046,0.009851
15057,0.060030
15065,0.065339
15069,0.008021
15075,0.088619
15080,0.173757
15093,0.056656
151,0.029183
1510,0.065333
15109,0.069922
15115,0.063467
15117,0.022758
15126,0.233995
1513,0.081705
15139,0.030752
15151,0.024191
15152,0.030434
15160,0.106795
15168,0.056662
15172,0.115152
15188,0.031267
15192,0.143187
15194,0.070597
15199,0.169703
15201,0.043446
15203,0.079742
15205,0.084647
15207,0.045483
15214,0.107829
15215,0.143536
1522,0.308972
15229,0.019810
15231,0.061180
15232,0.151350
15233,0.059662
15234,0.076189
15241,0.018880
15244,0.023461
15245,0.209117
15246,0.098627
15247,0.015230
15254,0.070604
15257,0.137905
15268,0.045762
15272,0.120654
15275,0.021777
15287,0.057528
15292,0.033744
15293,0.126018
15295,0.076310
15298,0.033895
153,0.099876
15303,0.089113
15323,0.051446
15330,0.035195
15331,0.025686
15335,0.098312
15338,0.059582
15343,0.093095
15347,0.155698
15354,0.064532
15361,0.089797
15363,0.029099
15369,0.141184
15370,0.034352
15374,0.164688
15376,0.275418
15382,0.013729
15383,0.109268
15398,0.125266
15404,0.058822
15406,0.022896
15407,0.023474
15411,0.094665
15412,0.524590
15413,0.127695
15415,0.321340
15416,0.053260
15417,0.191790
15423,0.038782
15424,0.075844
15428,0.033895
15436,0.081261
15439,0.083029
15442,0.021988
15447,0.091332
1545,0.102125
15470,0.020253
15481,0.043345
15488,0.164768
15489,0.218163
15490,0.016572
15492,0.031600
15493,0.096439
15499,0.113296
15517,0.130657
15520,0.036484
15527,0.105694
1553,0.059737
15533,0.089944
15537,0.065745
1554,0.183955
15540,0.010206
15544,0.095027
15548,0.041992
15550,0.063558
15551,0.085774
15552,0.364996
15555,0.261007
15558,0.055798
15562,0.024231
15566,0.068203
1557,0.083800
15570,0.226593
15571,0.023077
15581,0.016323
15590,0.023064
15595,0.053477
15596,0.029296
15600,0.032043
15601,0.050320
15605,0.036344
15609,0.017331
1561,0.191750
15612,0.051062
15621,0.069721
15622,0.107263
15623,0.123813
15625,0.020846
15626,0.110868
1563,0.115810
15632,0.026305
15633,0.063286
15637,0.035770
15638,0.411602
15639,0.044461
15651,0.040758
15652,0.121629
15660,0.065598
15661,0.014985
15663,0.068915
15664,0.052432
15671,0.009748
15674,0.007682
15675,0.115906
15676,0.072782
15679,0.056890
15696,0.105672
15697,0.059593
15701,0.025899
15713,0.240814
15722,0.049796
15728,0.090828
15730,0.033899
15740,0.181190
15749,0.030671
15753,0.229400
15760,0.060578
15768,0.014128
15769,0.032498
15772,0.523368
15777,0.018617
15782,0.086351
15784,0.195616
15787,0.112089
15788,0.046055
15807,0.038618
1581,0.113334
15811,0.079421
15812,0.109593
15824,0.069468
15836,0.004485
15838,0.010942
15840,0.135979
15841,0.031979
15844,0.098265
15854,0.139440
15857,0.047085
15859,0.032847
15867,0.026499
15868,0.288190
15869,0.057675
15878,0.042948
1589,0.011937
15892,0.024139
15893,0.041810
15894,0.019600
15895,0.041197
159,0.011525
1590,0.065911
1591,0.100349
15916,0.024231
15917,0.126902
15921,0.050885
15922,0.037746
15926,0.050039
15927,0.148012
15928,0.262806
15931,0.048721
15937,0.067861
15941,0.057045
15949,0.223162
15953,0.051602
15960,0.292227
15961,0.069591
15968,0.140018
15971,0.154936
15973,0.035324
15980,0.024253
15981,0.022729
15991,0.076939
15995,0.107505
15998,0.104728
1600,0.159249
16001,0.029358
1601,0.064272
16013,0.298555
16016,0.095383
16017,0.167913
16019,0.026317
1602,0.106458
16026,0.066374
16031,0.025815
16035,0.037116
16037,0.024231
1604,0.092495
16040,0.072167
16044,0.006427
16045,0.038425
16048,0.177567
16049,0.061996
16051,0.050663
16055,0.132202
16071,0.090614
1608,0.061322
16081,0.176606
16083,0.116172
1609,0.016839
16097,0.358363
16098,0.079582
16099,0.152237
1610,0.051173
16102,0.062057
16108,0.027481
16118,0.038119
16119,0.034242
16121,0.033919
16126,0.085684
16128,0.159662
16131,0.224760
16135,0.092326
16139,0.153584
16144,0.071645
16146,0.041060
16147,0.063644
16153,0.118966
16155,0.109245
16159,0.186562
16160,0.118646
16164,0.021934
16173,0.071477
16176,0.004785
16180,0.162294
16186,0.036503
16188,0.061172
16189,0.369667
16192,0.118652
16199,0.227662
16204,0.019219
1621,0.066256
16225,0.006905
16226,0.057473
16229,0.061888
16239,0.067361
1624,0.009757
16246,0.337958
16247,0.230079
16250,0.185578
16251,0.247178
16252,0.038387
16258,0.033712
16259,0.049350
16268,0.101327
16272,0.110472
16275,0.021170
1628,0.154781
16280,0.021809
16285,0.020718
16286,0.036235
16291,0.017885
16293,0.090418
16296,0.162946
16298,0.225704
1630,0.034632
16302,0.069184
16304,0.085844
16306,0.097077
1631,0.024231
16314,0.031986
16327,0.467826
16328,0.069410
16332,0.348258
16338,0.021988
16342,0.124030
16343,0.225455
16350,0.089509
16359,0.066169
16365,0.003531
1637,0.015919
16372,0.081199
16373,0.076445
16383,0.026972
16386,0.025724
16389,0.087219
16393,0.087316
16400,0.080978
16401,0.026305
16406,0.198815
16414,0.262066
16417,0.295805
16418,0.031670
16424,0.064208
16429,0.062112
1643,0.062800
16435,0.043497
16437,0.115906
16438,0.040062
1644,0.129102
16442,0.173316
16443,0.074599
16451,0.120504
16453,0.033964
16455,0.196079
16459,0.117731
1646,0.037454
16460,0.032361
16462,0.123163
16465,0.036000
16466,0.081601
16467,0.059141
16470,0.038556
16471,0.045440
1648,0.092095
16491,0.126114
1650,0.096533
16500,0.019349
1651,0.097412
16515,0.011223
16518,0.173469
16519,0.059019
16521,0.109640
16530,0.328930
16533,0.203831
16537,0.029213
16538,0.025783
16539,0.007406
16547,0.153585
16549,0.023985
16551,0.184780
16555,0.142081
16557,0.051976
16562,0.021542
16572,0.023838
16573,0.046901
16576,0.226730
16578,0.048257
16579,0.032335
1658,0.123341
16583,0.054482
16588,0.055425
16589,0.101534
1659,0.041571
16591,0.122965
16595,0.033357
16596,0.079189
16598,0.067808
166,0.027563
16601,0.184199
16602,0.008560
16604,0.149675
16606,0.035504
16607,0.008293
16612,0.265786
16614,0.079391
16620,0.154752
16626,0.052820
1663,0.132886
16633,0.104484
16639,0.071313
16644,0.038968
16652,0.075187
16653,0.039325
16659,0.082451
16670,0.031567
16676,0.018686
16677,0.180764
16679,0.071229
16680,0.023991
16681,0.025346
16684,0.315904
16686,0.101454
16688,0.155303
1669,0.011036
16693,0.071524
16695,0.088271
1670,0.143794
16704,0.141159
16705,0.095888
16710,0.109741
16711,0.021636
16715,0.182980
16717,0.137317
16720,0.070014
16726,0.094003
16731,0.030484
16743,0.066988
16758,0.016634
16766,0.079002
16768,0.030210
16769,0.045253
16772,0.049737
16777,0.060166
16779,0.023125
1678,0.064648
16780,0.204552
16787,0.167557
16788,0.140971
1679,0.045148
16792,0.026017
16797,0.061268
16798,0.027245
16801,0.041475
16806,0.012959
16810,0.087714
16811,0.024193
16817,0.242571
16823,0.132804
16826,0.180250
16829,0.428842
16839,0.018132
16852,0.064736
16855,0.083689
16857,0.051494
1686,0.101629
16860,0.049561
16866,0.033955
16867,0.249299
1687,0.068609
16870,0.182856
16871,0.084059
16876,0.151311
16882,0.026414
16883,0.036815
16890,0.044203
16894,0.069619
16898,0.062508
16899,0.173585
16919,0.267805
16937,0.252672
16939,0.031535
16946,0.081369
16951,0.077516
16961,0.055806
16967,0.256647
16969,0.095088
1697,0.009280
16974,0.024322
16979,0.176597
16983,0.011621
16986,0.043373
16987,0.074202
16991,0.049394
16997,0.016572
17015,0.080363
17021,0.060539
17022,0.072931
17024,0.055744
17030,0.041708
17031,0.109876
17033,0.229662
17034,0.013023
17035,0.008293
17037,0.086635
17038,0.036212
1704,0.015886
17041,0.103708
17045,0.042969
1705,0.108379
17050,0.017122
17051,0.110262
17054,0.305989
17058,0.186118
17062,0.023420
17077,0.031567
17078,0.145460
17081,0.037505
17084,0.047298
1709,0.107856
17091,0.035779
171,0.109522
17102,0.051211
17105,0.021411
17106,0.078593
17112,0.020572
17114,0.100136
17118,0.261323
17121,0.040187
17124,0.076351
17125,0.069069
17126,0.020985
17127,0.020259
17132,0.102068
1714,0.007407
17143,0.150069
17145,0.017156
