Idx,score
11326,0.085724
11327,0.073340
1133,0.214762
11332,0.067354
11334,0.053042
11337,0.066511
11339,0.010116
11340,0.186520
11341,0.081282
11352,0.053334
1136,0.108353
11362,0.025970
11363,0.438022
11370,0.178022
11375,0.058668
11378,0.027110
1138,0.021595
11382,0.055542
1139,0.010901
11390,0.022939
11399,0.021432
11403,0.055288
11404,0.153106
11407,0.014890
11409,0.172085
11418,0.045857
1142,0.077683
11420,0.077887
11424,0.072112
11433,0.061793
11438,0.020442
1144,0.033432
11442,0.191832
11443,0.034855
11445,0.129225
11447,0.114554
11448,0.032173
1145,0.091395
11453,0.025865
11466,0.213123
11469,0.099558
11478,0.049541
11485,0.209807
11489,0.032410
11491,0.084936
11495,0.235390
11502,0.046172
11506,0.088413
11510,0.024274
11511,0.056574
11517,0.046654
11518,0.025850
1152,0.207194
11520,0.188439
11523,0.119646
11529,0.217463
11533,0.098526
11538,0.016044
11540,0.309231
11552,0.040422
11554,0.087053
1156,0.048217
11560,0.014906
11571,0.037681
11575,0.360127
11579,0.144561
11580,0.087237
11583,0.035459
11586,0.014608
11591,0.026886
11592,0.037478
11596,0.047078
11597,0.036623
11598,0.080951
11600,0.073279
11603,0.106313
11606,0.086921
11615,0.025839
1162,0.158649
11623,0.008703
11625,0.029667
11627,0.081810
11632,0.020329
11639,0.007796
1164,0.153003
11646,0.007992
11652,0.055813
11658,0.044565
11666,0.007858
11676,0.031107
11681,0.317319
11687,0.152222
11696,0.149189
1170,0.063496
11709,0.050575
11710,0.052600
11713,0.027877
11715,0.072367
11721,0.302249
11728,0.073504
11729,0.053354
11736,0.029987
11739,0.020898
11744,0.136344
11746,0.170893
11753,0.089043
11755,0.205701
11757,0.119033
11759,0.050224
11766,0.042048
11767,0.044573
1177,0.034763
11772,0.075541
11774,0.107525
11776,0.382878
11779,0.291010
1178,0.181257
11787,0.013959
1179,0.009390
11790,0.042332
11791,0.251996
11792,0.032781
11796,0.113145
11798,0.082354
1180,0.085157
1181,0.023616
11814,0.028108
11817,0.008302
11821,0.004388
11822,0.049793
11826,0.033224
11828,0.039291
11831,0.014521
11832,0.043807
11836,0.062941
11839,0.137448
11842,0.275068
11851,0.030048
11860,0.058114
11864,0.007416
11868,0.053008
1187,0.096316
11871,0.017039
11878,0.019819
11881,0.012554
11888,0.071350
1189,0.139416
11899,0.002717
1190,0.047869
11902,0.020089
11903,0.028669
11906,0.011520
11912,0.214064
11923,0.032579
11924,0.008064
11926,0.041147
11927,0.039871
11933,0.167878
11939,0.009681
11940,0.053764
11945,0.052966
11947,0.015043
11949,0.097664
11955,0.039175
11957,0.074102
11958,0.060599
11959,0.042199
11964,0.010747
11967,0.027353
11969,0.445936
1197,0.140399
11974,0.102915
11978,0.111425
1198,0.077026
11980,0.044111
11981,0.018703
11991,0.182100
11993,0.051262
11998,0.003611
12002,0.057948
12005,0.081695
12009,0.076585
1201,0.026999
12010,0.054792
12013,0.050960
12019,0.017607
12024,0.106832
12027,0.038831
12030,0.127120
12038,0.013506
12039,0.049711
12042,0.006292
12047,0.037547
12050,0.017887
12057,0.215081
12058,0.058403
1206,0.167514
12060,0.027862
12067,0.034559
1207,0.020534
12070,0.049481
12072,0.100598
12078,0.004385
12079,0.038108
12084,0.116773
12092,0.058600
12095,0.093285
12097,0.016705
121,0.359732
12102,0.051812
12107,0.161532
12112,0.026959
12113,0.009651
12115,0.008675
12123,0.061534
12131,0.026885
12137,0.036829
12139,0.046942
12140,0.123068
12142,0.029908
12153,0.028459
12156,0.402377
12166,0.055734
12171,0.116553
12175,0.028266
12176,0.044675
12183,0.049526
12193,0.124188
12194,0.075104
12195,0.102393
12198,0.173538
12202,0.029367
12205,0.111840
12206,0.025242
12208,0.018399
12210,0.140268
12213,0.049839
12217,0.033905
12218,0.043039
1222,0.268416
12225,0.099170
12231,0.198056
12232,0.215522
12233,0.099743
12235,0.254437
12238,0.047310
1224,0.051395
12240,0.016579
12245,0.071692
12246,0.013948
12251,0.013402
12252,0.020095
12257,0.055444
12259,0.015493
12265,0.028056
12266,0.008844
12267,0.024570
12270,0.034784
12273,0.031531
12276,0.072771
12278,0.108538
12279,0.008733
12280,0.018839
12282,0.032437
12288,0.011647
12289,0.026242
12302,0.076726
12303,0.047736
12307,0.016719
12309,0.092745
1231,0.016241
12312,0.174088
12315,0.029570
12326,0.047034
12333,0.043016
12334,0.029684
12335,0.097268
12340,0.047641
12341,0.010988
12346,0.133889
12352,0.029646
12356,0.044499
12358,0.052745
12361,0.142009
1237,0.014779
12371,0.246737
12377,0.026651
12378,0.111786
1238,0.227383
12383,0.063487
12384,0.060363
12390,0.005331
12394,0.053049
1240,0.160302
12402,0.148377
1241,0.108532
12412,0.028993
12415,0.048696
12416,0.047048
12418,0.024279
12421,0.101304
12423,0.160709
12431,0.040307
12435,0.254223
12439,0.020946
1244,0.076325
12443,0.008111
12449,0.011966
12450,0.059627
12455,0.117653
12457,0.013675
12460,0.067316
12468,0.122098
1247,0.020505
12472,0.073494
12475,0.194609
12476,0.026823
12485,0.093288
12492,0.433915
12496,0.054509
12500,0.052780
12503,0.020093
12509,0.007163
12510,0.011079
12512,0.025502
12517,0.022802
12518,0.150899
1252,0.018045
12524,0.014876
12528,0.052172
12529,0.092466
12533,0.011548
12534,0.099062
12537,0.011429
1254,0.067030
12547,0.039864
12552,0.040478
12553,0.061815
12557,0.074940
12563,0.152484
12568,0.006033
12571,0.003486
12575,0.030014
12579,0.058902
1258,0.313485
12584,0.142385
12588,0.168882
12594,0.045331
126,0.247189
12602,0.043573
12609,0.262577
12616,0.164004
12622,0.306444
1263,0.082104
12635,0.006506
12636,0.030285
12640,0.029484
12643,0.026871
12648,0.049822
12650,0.041636
12651,0.132975
12658,0.063441
12659,0.048005
12662,0.392414
12664,0.021498
12682,0.008354
12685,0.013753
12686,0.019755
12690,0.034704
12694,0.041534
127,0.087530
12705,0.005421
12707,0.024422
12717,0.047521
12726,0.034869
12728,0.021970
12729,0.212145
12735,0.035344
12736,0.223098
12740,0.034787
12747,0.029475
12750,0.106586
12753,0.063148
12757,0.016471
12759,0.135286
12765,0.131208
12769,0.022600
12771,0.017321
12772,0.075058
12774,0.017032
12776,0.074039
12780,0.155027
12782,0.012468
12783,0.132144
12791,0.096466
12798,0.268924
128,0.152791
12811,0.097628
12816,0.143148
12818,0.064749
12820,0.053924
12823,0.054893
12824,0.240039
12826,0.082891
12827,0.035529
12828,0.059001
1283,0.028772
12836,0.103634
12837,0.005267
12840,0.312802
12845,0.109209
12846,0.277844
12856,0.037811
12858,0.059631
12859,0.016577
12860,0.041277
12861,0.138423
12868,0.064235
12869,0.159676
12881,0.017065
12882,0.015348
12883,0.017944
12885,0.156750
1289,0.041408
12893,0.091690
12898,0.108099
12899,0.250836
129,0.047979
12902,0.047317
12907,0.021661
12908,0.097815
12912,0.032415
12924,0.031370
12927,0.183818
12928,0.115509
12934,0.319615
12939,0.024884
1294,0.083204
12942,0.047314
12945,0.122245
12946,0.044414
12949,0.033893
1295,0.158626
12950,0.071602
12954,0.057553
12957,0.174972
12963,0.005142
1297,0.095658
12979,0.019203
12987,0.370739
12989,0.045665
12990,0.030569
13,0.135045
13002,0.074129
13009,0.239568
13010,0.178248
13015,0.163193
13016,0.064865
13021,0.048171
13029,0.018176
1303,0.239324
13031,0.075434
13035,0.122715
13044,0.034791
13058,0.210106
13059,0.030959
13065,0.038540
13069,0.430722
13077,0.146253
1308,0.026257
13096,0.110489
13097,0.012509
13099,0.008311
131,0.028436
13116,0.250699
13121,0.189110
13122,0.136508
13125,0.176733
13128,0.155239
13131,0.144502
13136,0.008014
13139,0.008789
13140,0.092954
13142,0.011004
13145,0.016711
13148,0.047177
1315,0.077081
13155,0.080715
13156,0.080731
13165,0.021171
1317,0.075117
13172,0.068410
13175,0.034141
13178,0.029764
13180,0.148874
13181,0.016994
13182,0.325147
13184,0.007118
13186,0.061406
13188,0.012681
13189,0.073455
13191,0.005865
13194,0.004666
13196,0.112692
13197,0.146025
13203,0.029701
13204,0.073755
13209,0.257684
13215,0.045801
1322,0.155512
13226,0.092179
13229,0.021259
13235,0.007875
13237,0.119500
1324,0.090962
13240,0.052139
13250,0.111788
13263,0.030720
13271,0.017567
13274,0.021677
13275,0.048206
13276,0.151721
13278,0.042780
13282,0.037229
13285,0.034570
13289,0.184715
1329,0.041812
13296,0.113328
13300,0.190044
13301,0.128914
13312,0.431251
13313,0.033737
13315,0.139309
13316,0.213995
13317,0.288256
13323,0.054959
13325,0.245588
1333,0.034850
13331,0.049436
13335,0.084827
13336,0.099029
13338,0.039321
13341,0.080437
13346,0.140725
13349,0.034557
1335,0.046216
13357,0.025175
13358,0.017999
13370,0.013676
13376,0.271623
13378,0.020763
13379,0.024703
1338,0.167991
13381,0.032179
13382,0.026801
13384,0.197757
13386,0.127932
1339,0.006608
13393,0.037727
13400,0.030267
13402,0.206390
13409,0.127190
13411,0.076963
13418,0.020799
1342,0.080725
1343,0.014064
13430,0.003457
13432,0.061440
13434,0.040247
13440,0.108367
13444,0.031815
13461,0.103708
13462,0.061696
13465,0.017587
13467,0.088122
1347,0.093329
13473,0.033223
13481,0.028933
13483,0.012473
13484,0.269491
13485,0.181327
13488,0.086616
13491,0.064232
13493,0.104009
13512,0.013866
13517,0.058046
13518,0.033964
13520,0.023467
13528,0.096519
1353,0.195552
13530,0.013225
13533,0.048525
13544,0.430235
13550,0.116213
13559,0.014663
13563,0.043646
13564,0.014406
13565,0.019754
13571,0.202485
13572,0.038489
13577,0.050064
13580,0.404828
13582,0.046463
13597,0.017849
13598,0.007355
136,0.089863
13600,0.113003
13602,0.127532
13604,0.067411
13615,0.036126
13619,0.018501
13623,0.076437
13625,0.046394
13632,0.006230
13633,0.068769
1364,0.037313
13643,0.029970
13654,0.028862
13661,0.056264
13665,0.042569
13666,0.065947
13668,0.084907
13669,0.030795
1367,0.235263
13670,0.063696
13677,0.038616
13688,0.092415
13695,0.055538
13699,0.028178
13702,0.046188
13713,0.054562
1372,0.039914
13721,0.112661
13734,0.062419
13737,0.062225
13739,0.101090
13740,0.008281
13742,0.047901
13744,0.122393
13745,0.061374
13748,0.021672
13751,0.041657
13757,0.116882
1376,0.121697
13762,0.037950
13773,0.160226
13776,0.165390
13782,0.006675
13783,0.026975
13788,0.160507
1379,0.172368
13797,0.026788
13801,0.132340
13809,0.156604
13813,0.030183
1382,0.133825
13822,0.064346
13830,0.017483
13831,0.064581
13832,0.149945
13833,0.042625
13839,0.054381
1384,0.361984
13846,0.135102
13855,0.075641
13865,0.007643
13867,0.442711
13868,0.014181
13869,0.042614
13875,0.024039
13882,0.011140
13887,0.105027
13896,0.066915
13898,0.042901
13899,0.072296
13901,0.211002
13903,0.079912
13906,0.212882
13913,0.157858
13915,0.017283
1392,0.141116
13920,0.026892
13924,0.078155
13926,0.011455
13936,0.038863
13939,0.044429
13944,0.038298
13946,0.019169
13959,0.015330
13965,0.477655
13966,0.021062
13974,0.075849
13977,0.252986
13978,0.512719
13980,0.086299
13982,0.266999
13984,0.039679
13989,0.180541
13994,0.071097
13995,0.222588
13998,0.029335
140,0.102263
1400,0.111295
14001,0.047519
14004,0.238262
14010,0.007886
14018,0.035639
14020,0.085158
14024,0.158728
14026,0.026982
14035,0.032203
14036,0.034488
14043,0.006289
14048,0.013980
14050,0.036591
14052,0.044424
14054,0.196760
14055,0.049279
14058,0.181503
14059,0.266870
1408,0.099105
14080,0.010706
14081,0.059522
14089,0.153391
1409,0.009109
14091,0.103279
14109,0.055667
14117,0.046251
14126,0.203528
14135,0.156704
1414,0.252447
14144,0.224969
1415,0.077514
14157,0.086525
14158,0.079861
1416,0.060717
14162,0.026758
14164,0.105476
14165,0.044247
14166,0.049461
14167,0.072990
14173,0.009025
14174,0.240889
14180,0.063986
14182,0.277628
14184,0.028382
14194,0.092284
14212,0.130923
14217,0.041998
14223,0.136831
14227,0.015631
14228,0.024716
14229,0.109842
14237,0.161782
14239,0.351031
1424,0.060790
14240,0.111426
1425,0.040456
14255,0.025108
14259,0.019473
14260,0.024937
14271,0.047868
14276,0.028904
14283,0.080881
14284,0.063995
14287,0.145295
14291,0.303122
14293,0.111110
14295,0.049706
14296,0.165809
14302,0.006899
1431,0.165666
14311,0.041760
14315,0.039252
14320,0.108008
14329,0.036079
14332,0.073134
1434,0.010867
14345,0.168229
14346,0.017020
14353,0.105985
14356,0.081844
14360,0.045239
14364,0.019696
14365,0.020677
14366,0.045002
14369,0.053391
14370,0.067269
14371,0.021842
1438,0.086331
14382,0.038785
14383,0.024084
14386,0.215124
14393,0.034259
14398,0.039850
14401,0.062216
14404,0.034805
14405,0.072860
14408,0.029710
14412,0.009920
14418,0.172342
14421,0.046056
14425,0.149026
14431,0.202765
14436,0.016564
14438,0.268956
14441,0.209305
14444,0.057494
14449,0.110081
14451,0.068064
14458,0.029357
14465,0.146456
14468,0.040036
14469,0.193281
14473,0.065377
14478,0.320498
14486,0.022527
14492,0.109620
14495,0.129647
14498,0.272469
1450,0.054886
14510,0.118396
14511,0.035907
14515,0.251682
1452,0.026986
14520,0.052710
14523,0.015180
14525,0.008556
14529,0.017764
14536,0.102242
14539,0.026979
14544,0.017252
14553,0.014342
14556,0.242918
14558,0.046006
14560,0.040385
14563,0.024880
14567,0.011895
14570,0.010522
14575,0.286879
14581,0.027013
1460,0.070853
14605,0.011503
14606,0.104949
1461,0.101051
14610,0.099531
14615,0.037586
14617,0.061293
1462,0.115746
1464,0.143546
14640,0.170412
14644,0.292139
1465,0.055650
14659,0.023262
14660,0.044892
14672,0.021843
14680,0.065209
14688,0.163118
14690,0.039557
14693,0.487888
14695,0.074356
1470,0.022490
14700,0.013333
14710,0.040021
14712,0.106189
14713,0.035440
14720,0.054404
14727,0.055757
14731,0.039765
14733,0.169454
14741,0.024178
14750,0.263073
14751,0.017354
14761,0.072053
14762,0.038363
14768,0.009744
14771,0.082648
14781,0.031903
14789,0.040758
14791,0.008104
14794,0.182606
14798,0.019135
1480,0.045930
14800,0.098036
14806,0.046118
14809,0.022782
14814,0.100902
14829,0.135743
14834,0.301198
14853,0.025693
14854,0.121405
1486,0.082822
14861,0.042356
14869,0.011737
14874,0.030146
14877,0.021476
1488,0.177405
14884,0.028524
1489,0.178791
14893,0.034009
14894,0.007034
14900,0.008680
14907,0.022561
14910,0.096870
14917,0.261138
14918,0.008867
14919,0.022760
14926,0.174029
14928,0.129642
14930,0.094805
14932,0.083712
14944,0.015526
14949,0.091860
14950,0.066405
14959,0.016947
14965,0.003286
14969,0.095204
14973,0.048118
14986,0.042240
14988,0.063218
1499,0.307194
14997,0.013778
15006,0.083227
15010,0.289947
15016,0.046188
1502,0.143049
15021,0.026368
15022,0.170781
15034,0.145406
15040,0.021435
15046,0.150347
15057,0.042441
15065,0.154499
15069,0.011518
15075,0.103655
15080,0.101272
15093,0.109301
151,0.029713
1510,0.043504
15109,0.043653
15115,0.124219
15117,0.090489
15126,0.427076
1513,0.075353
15139,0.087682
15151,0.045112
15152,0.021592
15160,0.048599
15168,0.161680
15172,0.265449
15188,0.043997
15192,0.274391
15194,0.035399
15199,0.159090
15201,0.037570
15203,0.060310
15205,0.056066
15207,0.098838
15214,0.154994
15215,0.039171
1522,0.207502
15229,0.041512
15231,0.199500
15232,0.152733
15233,0.033418
15234,0.013115
15241,0.020596
15244,0.015227
15245,0.147067
15246,0.144268
15247,0.018956
15254,0.017086
15257,0.138583
15268,0.055088
15272,0.143388
15275,0.017871
15287,0.071024
15292,0.014806
15293,0.334009
15295,0.017431
15298,0.017589
153,0.090103
15303,0.106505
15323,0.078509
15330,0.029683
15331,0.038465
15335,0.089681
15338,0.029028
15343,0.037767
15347,0.078852
15354,0.043158
15361,0.091651
15363,0.144357
15369,0.061291
15370,0.033007
15374,0.156420
15376,0.062395
15382,0.020402
15383,0.138677
15398,0.120794
15404,0.141983
15406,0.019361
15407,0.008104
15411,0.108308
15412,0.231277
15413,0.154513
15415,0.045672
15416,0.023254
15417,0.168049
15423,0.023562
15424,0.040399
15428,0.009679
15436,0.054757
15439,0.062214
15442,0.024807
15447,0.068596
1545,0.035361
15470,0.048747
15481,0.191104
15488,0.055329
15489,0.253814
15490,0.013721
15492,0.030149
15493,0.065991
15499,0.049074
15517,0.062931
15520,0.046458
15527,0.115848
1553,0.007101
15533,0.115224
15537,0.067132
1554,0.050094
15540,0.020842
15544,0.019525
15548,0.172451
15550,0.057764
15551,0.064476
15552,0.233094
15555,0.192857
15558,0.058519
15562,0.243936
15566,0.080094
1557,0.069373
15570,0.195900
15571,0.086843
15581,0.032636
15590,0.019533
15595,0.147824
15596,0.064183
15600,0.022233
15601,0.040369
15605,0.014458
15609,0.125357
1561,0.179626
15612,0.076463
15621,0.058674
15622,0.027738
15623,0.117224
15625,0.026737
15626,0.073807
1563,0.034881
15632,0.100429
15633,0.192715
15637,0.005971
15638,0.330360
15639,0.018402
15651,0.012533
15652,0.045842
15660,0.054018
15661,0.012379
15663,0.133047
15664,0.037901
15671,0.032464
15674,0.011972
15675,0.025402
15676,0.010851
15679,0.046269
15696,0.105180
15697,0.066212
15701,0.028743
15713,0.146204
15722,0.011960
15728,0.060358
15730,0.011655
15740,0.052830
15749,0.008853
15753,0.103465
15760,0.049212
15768,0.026501
15769,0.016146
15772,0.402883
15777,0.007535
15782,0.066885
15784,0.207384
15787,0.270290
15788,0.041569
15807,0.039097
1581,0.039003
15811,0.114943
15812,0.043850
15824,0.160245
15836,0.013312
15838,0.032553
15840,0.072153
15841,0.030407
15844,0.028542
15854,0.174065
15857,0.113680
15859,0.041332
15867,0.008175
15868,0.086905
15869,0.442608
15878,0.047714
1589,0.042544
15892,0.025290
15893,0.011514
15894,0.027774
15895,0.019925
159,0.025046
1590,0.134452
1591,0.078580
15916,0.197163
15917,0.425546
15921,0.102421
15922,0.059115
15926,0.285994
15927,0.039463
15928,0.406274
15931,0.074384
15937,0.081210
15941,0.216876
15949,0.025673
15953,0.208024
15960,0.116625
15961,0.024858
15968,0.044283
15971,0.209453
15973,0.043762
15980,0.010390
15981,0.073952
15991,0.054528
15995,0.075204
15998,0.062058
1600,0.398626
16001,0.016583
1601,0.132653
16013,0.069342
16016,0.394569
16017,0.066923
16019,0.082139
1602,0.091628
16026,0.065937
16031,0.004391
16035,0.052930
16037,0.031492
1604,0.075301
16040,0.053238
16044,0.016640
16045,0.024593
16048,0.317049
16049,0.200656
16051,0.032571
16055,0.056568
16071,0.075603
1608,0.068374
16081,0.108331
16083,0.203440
1609,0.039369
16097,0.074720
16098,0.111558
16099,0.060279
1610,0.047221
16102,0.178518
16108,0.066236
16118,0.027101
16119,0.374271
16121,0.031303
16126,0.055222
16128,0.157560
16131,0.045519
16135,0.124640
16139,0.203893
16144,0.048083
16146,0.044072
16147,0.028816
16153,0.159815
16155,0.115521
16159,0.172795
16160,0.070111
16164,0.047431
16173,0.044332
16176,0.018296
16180,0.103817
16186,0.008940
16188,0.037908
16189,0.324506
16192,0.178910
16199,0.181108
16204,0.037793
1621,0.036850
16225,0.011129
16226,0.006406
16229,0.020057
16239,0.036224
1624,0.048062
16246,0.213757
16247,0.194744
16250,0.059351
16251,0.098471
16252,0.017621
16258,0.046825
16259,0.015355
16268,0.157614
16272,0.150928
16275,0.013759
1628,0.103570
16280,0.026255
16285,0.038365
16286,0.082112
16291,0.031402
16293,0.062684
16296,0.203689
16298,0.130679
1630,0.004042
16302,0.233113
16304,0.148366
16306,0.025348
1631,0.028085
16314,0.217306
16327,0.489651
16328,0.102651
16332,0.490957
16338,0.049488
16342,0.035810
16343,0.077823
16350,0.160767
16359,0.095373
16365,0.020000
1637,0.014418
16372,0.019832
16373,0.054548
16383,0.015618
16386,0.032453
16389,0.230684
16393,0.050112
16400,0.029667
16401,0.062919
16406,0.287176
16414,0.098780
16417,0.115945
16418,0.082034
16424,0.031334
16429,0.073884
1643,0.009191
16435,0.091499
16437,0.012648
16438,0.053672
1644,0.074952
16442,0.074291
16443,0.023466
16451,0.254508
16453,0.086101
16455,0.080393
16459,0.189360
1646,0.029589
16460,0.013328
16462,0.059796
16465,0.092597
16466,0.035988
16467,0.168169
16470,0.039331
16471,0.011680
1648,0.151823
16491,0.084331
1650,0.162960
16500,0.147533
1651,0.043120
16515,0.102019
16518,0.024837
16519,0.244641
16521,0.049842
16530,0.238306
16533,0.398203
16537,0.050747
16538,0.076064
16539,0.003960
16547,0.096370
16549,0.026507
16551,0.146982
16555,0.058836
16557,0.094190
16562,0.029810
16572,0.013093
16573,0.087177
16576,0.063144
16578,0.112584
16579,0.034804
1658,0.150905
16583,0.048432
16588,0.066106
16589,0.210480
1659,0.080489
16591,0.455745
16595,0.059042
16596,0.024435
16598,0.034423
166,0.161420
16601,0.030708
16602,0.108624
16604,0.108437
16606,0.117981
16607,0.022241
16612,0.166105
16614,0.089572
16620,0.141910
16626,0.232573
1663,0.299298
16633,0.116013
16639,0.111993
16644,0.075233
16652,0.012855
16653,0.082814
16659,0.011577
16670,0.151715
16676,0.019812
16677,0.018214
16679,0.228200
16680,0.081018
16681,0.025937
16684,0.084835
16686,0.120565
16688,0.257059
1669,0.007888
16693,0.113747
16695,0.246005
1670,0.187151
16704,0.125186
16705,0.121682
16710,0.062835
16711,0.053851
16715,0.177028
16717,0.021904
16720,0.102852
16726,0.085341
16731,0.082409
16743,0.217078
16758,0.010726
16766,0.038175
16768,0.095648
16769,0.022997
16772,0.098499
16777,0.026560
16779,0.085027
1678,0.350987
16780,0.180103
16787,0.061661
16788,0.276693
1679,0.029333
16792,0.100156
16797,0.057232
16798,0.079931
16801,0.019691
16806,0.034649
16810,0.087257
16811,0.011808
16817,0.095789
16823,0.091077
16826,0.044435
16829,0.207952
16839,0.039545
16852,0.023045
16855,0.125529
16857,0.019946
1686,0.025064
16860,0.020950
16866,0.011038
16867,0.050458
1687,0.067419
16870,0.071007
16871,0.029083
16876,0.056411
16882,0.073766
16883,0.119961
16890,0.018403
16894,0.030024
16898,0.021590
16899,0.119480
16919,0.381680
16937,0.065986
16939,0.275371
16946,0.199791
16951,0.035387
16961,0.006688
16967,0.131815
16969,0.025312
1697,0.021559
16974,0.010569
16979,0.168328
16983,0.099599
16986,0.035801
16987,0.057138
16991,0.372499
16997,0.021450
17015,0.048681
17021,0.083455
17022,0.121399
17024,0.035473
17030,0.229980
17031,0.037005
17033,0.058472
17034,0.046660
17035,0.039784
17037,0.150694
17038,0.041574
1704,0.134976
17041,0.063671
17045,0.062587
1705,0.030720
17050,0.020688
17051,0.170920
17054,0.327963
17058,0.041965
17062,0.079216
17077,0.028371
17078,0.026136
17081,0.100706
17084,0.112393
1709,0.096428
17091,0.024496
171,0.106940
17102,0.244180
17105,0.023648
17106,0.128036
17112,0.072255
17114,0.161089
17118,0.141879
17121,0.104376
17124,0.015672
17125,0.111665
17126,0.018899
17127,0.056598
17132,0.044792
1714,0.059742
17143,0.208105
17145,0.018978
