Idx,score
12957,0.316127
12963,0.003160
1297,0.031355
12979,0.016020
12987,0.222861
12989,0.015074
12990,0.050034
13,0.165704
13002,0.121482
13009,0.057891
13010,0.212987
13015,0.136549
13016,0.044589
13021,0.030576
13029,0.020955
1303,0.172656
13031,0.131932
13035,0.011669
13044,0.045698
13058,0.191530
13059,0.035136
13065,0.038317
13069,0.098315
13077,0.065055
1308,0.020007
13096,0.357044
13097,0.006147
13099,0.002126
131,0.037648
13116,0.112606
13121,0.184680
13122,0.129112
13125,0.258165
13128,0.127692
13131,0.427366
13136,0.018055
13139,0.006204
13140,0.138579
13142,0.003476
13145,0.013259
13148,0.009116
1315,0.033667
13155,0.024168
13156,0.011379
13165,0.113963
1317,0.022621
13172,0.054911
13175,0.088550
13178,0.097282
13180,0.033126
13181,0.009136
13182,0.096557
13184,0.016158
13186,0.069425
13188,0.021637
13189,0.083740
13191,0.007337
13194,0.010634
13196,0.177735
13197,0.244284
13203,0.036144
13204,0.025825
13209,0.214784
13215,0.015312
1322,0.130075
13226,0.110042
13229,0.006427
13235,0.004990
13237,0.071599
1324,0.143458
13240,0.049334
13250,0.189179
13263,0.047443
13271,0.021109
13274,0.073615
13275,0.074636
13276,0.116913
13278,0.033701
13282,0.052505
13285,0.024305
13289,0.028110
1329,0.017924
13296,0.047336
13300,0.302585
13301,0.069037
13312,0.569712
13313,0.028326
13315,0.326499
13316,0.212942
13317,0.246838
13323,0.026615
13325,0.352826
1333,0.047089
13331,0.030129
13335,0.067043
13336,0.241538
13338,0.070583
13341,0.026970
13346,0.104271
13349,0.043294
1335,0.042623
13357,0.025882
13358,0.022441
13370,0.017290
13376,0.099785
13378,0.003999
13379,0.014892
1338,0.832469
13381,0.185182
13382,0.045402
13384,0.247310
13386,0.056282
1339,0.012858
13393,0.014216
13400,0.022433
13402,0.088526
13409,0.110643
13411,0.195672
13418,0.018991
1342,0.034938
1343,0.004283
13430,0.003902
13432,0.037460
13434,0.022078
13440,0.185506
13444,0.019399
13461,0.026540
13462,0.089324
13465,0.117077
13467,0.034701
1347,0.022173
13473,0.024838
13481,0.042420
13483,0.011287
13484,0.181825
13485,0.278194
13488,0.063129
13491,0.032229
13493,0.106054
13512,0.010352
13517,0.102337
13518,0.077965
13520,0.026201
13528,0.113818
1353,0.394639
13530,0.012464
13533,0.024792
13544,0.818036
13550,0.249573
13559,0.014230
13563,0.009517
13564,0.014978
13565,0.060842
13571,0.324445
13572,0.028771
13577,0.099155
13580,0.395637
13582,0.084111
13597,0.023579
13598,0.031700
136,0.202550
13600,0.192110
13602,0.168582
13604,0.140586
13615,0.067445
13619,0.008560
13623,0.016543
13625,0.038472
13632,0.015057
13633,0.051485
1364,0.031340
13643,0.047447
13654,0.015738
13661,0.042525
13665,0.008882
13666,0.029395
13668,0.032734
13669,0.055443
1367,0.127543
13670,0.019160
13677,0.022363
13688,0.082259
13695,0.034040
13699,0.040239
13702,0.035303
13713,0.186580
1372,0.022664
13721,0.208664
13734,0.007997
13737,0.070339
13739,0.135859
13740,0.006763
13742,0.046255
13744,0.091985
13745,0.026714
13748,0.047220
13751,0.025807
13757,0.047746
1376,0.097642
13762,0.016988
13773,0.147901
13776,0.124787
13782,0.011616
13783,0.049999
13788,0.196486
1379,0.066997
13797,0.030500
13801,0.223150
13809,0.337469
13813,0.056999
1382,0.105408
13822,0.070126
13830,0.004172
13831,0.079697
13832,0.025968
13833,0.081074
13839,0.057969
1384,0.069859
13846,0.132262
13855,0.420782
13865,0.008597
13867,0.308573
13868,0.008490
13869,0.064940
13875,0.027591
13882,0.012313
13887,0.386179
13896,0.104887
13898,0.028815
13899,0.031191
13901,0.469779
13903,0.021627
13906,0.215271
13913,0.173349
13915,0.004537
1392,0.050579
13920,0.015072
13924,0.221152
13926,0.032968
13936,0.018954
13939,0.017426
13944,0.021469
13946,0.023155
13959,0.022361
13965,0.668251
13966,0.014060
13974,0.037963
13977,0.095413
13978,0.127938
13980,0.006913
13982,0.025876
13984,0.041401
13989,0.187559
13994,0.041719
13995,0.091397
13998,0.026796
140,0.139712
1400,0.064196
14001,0.059330
14004,0.166733
14010,0.020956
14018,0.065516
14020,0.290186
14024,0.095995
14026,0.031089
14035,0.167078
14036,0.081562
14043,0.009701
14048,0.009985
14050,0.034099
14052,0.048409
14054,0.064248
14055,0.057705
14058,0.182320
14059,0.236041
1408,0.027617
14080,0.037564
14081,0.048358
14089,0.173453
1409,0.021648
14091,0.066509
14109,0.029326
14117,0.055689
14126,0.524836
14135,0.451729
1414,0.233369
14144,0.068496
1415,0.087303
14157,0.082922
14158,0.091597
1416,0.048876
14162,0.012970
14164,0.158221
14165,0.107042
14166,0.013058
14167,0.110278
14173,0.004019
14174,0.181237
14180,0.044324
14182,0.374379
14184,0.023444
14194,0.057809
14212,0.072107
14217,0.148137
14223,0.091146
14227,0.021986
14228,0.038818
14229,0.068796
14237,0.320429
14239,0.249036
1424,0.076491
14240,0.353953
1425,0.020526
14255,0.028905
14259,0.002581
14260,0.039446
14271,0.011815
14276,0.030321
14283,0.048294
14284,0.109388
14287,0.279783
14291,0.324295
14293,0.039938
14295,0.040994
14296,0.243687
14302,0.016147
1431,0.168838
14311,0.029761
14315,0.025111
14320,0.132168
14329,0.033461
14332,0.103382
1434,0.045318
14345,0.063958
14346,0.010615
14353,0.033871
14356,0.068464
14360,0.016170
14364,0.016882
14365,0.014920
14366,0.085653
14369,0.025288
14370,0.074078
14371,0.018708
1438,0.056749
14382,0.051427
14383,0.032079
14386,0.206974
14393,0.027143
14398,0.048511
14401,0.043676
14404,0.022553
14405,0.019342
14408,0.018468
14412,0.007739
14418,0.104046
14421,0.056959
14425,0.113156
14431,0.337043
14436,0.010915
14438,0.479691
14441,0.116497
14444,0.175897
14449,0.026956
14451,0.037001
14458,0.015205
14465,0.107487
14468,0.016221
14469,0.067957
14473,0.125508
14478,0.202500
14486,0.019786
14492,0.206508
14495,0.185676
14498,0.298256
1450,0.020876
14510,0.164611
14511,0.019207
14515,0.153047
1452,0.075410
14520,0.074847
14523,0.026991
14525,0.008781
14529,0.015017
14536,0.041906
14539,0.015301
14544,0.040835
14553,0.033066
14556,0.397341
14558,0.090258
14560,0.013749
14563,0.006356
14567,0.002847
14570,0.017439
14575,0.301686
14581,0.007538
1460,0.157604
14605,0.005001
14606,0.070421
1461,0.205198
14610,0.070275
14615,0.025821
14617,0.030385
1462,0.006125
1464,0.221974
14640,0.148035
14644,0.036330
1465,0.027583
14659,0.041183
14660,0.010624
14672,0.051566
14680,0.078999
14688,0.099410
14690,0.034828
14693,0.854260
14695,0.032014
1470,0.063174
14700,0.046560
14710,0.042850
14712,0.101797
14713,0.014114
14720,0.097247
14727,0.032298
14731,0.063519
14733,0.094540
14741,0.013611
14750,0.250086
14751,0.045421
14761,0.120563
14762,0.034636
14768,0.010811
14771,0.326424
14781,0.025610
14789,0.029653
14791,0.002928
14794,0.150631
14798,0.016492
1480,0.053774
14800,0.158406
14806,0.012376
14809,0.038898
14814,0.174159
14829,0.035758
14834,0.157377
14853,0.069719
14854,0.092143
1486,0.008258
14861,0.044963
14869,0.018515
14874,0.028271
14877,0.015728
1488,0.289378
14884,0.038062
1489,0.085275
14893,0.038251
14894,0.002730
14900,0.003852
14907,0.008173
14910,0.236824
14917,0.089652
14918,0.004444
14919,0.016537
14926,0.085322
14928,0.151086
14930,0.426963
14932,0.071649
14944,0.017424
14949,0.037876
14950,0.060662
14959,0.028194
14965,0.002822
14969,0.050366
14973,0.043050
14986,0.016733
14988,0.038544
1499,0.306153
14997,0.007327
15006,0.502537
15010,0.136401
15016,0.024421
1502,0.049194
15021,0.033944
15022,0.246907
15034,0.096105
15040,0.021891
15046,0.122515
15057,0.067214
15065,0.092557
15069,0.005761
15075,0.137703
15080,0.164487
15093,0.120552
151,0.012982
1510,0.158439
15109,0.040000
15115,0.076318
15117,0.167785
15126,0.599695
1513,0.149883
15139,0.316480
15151,0.013144
15152,0.033327
15160,0.068371
15168,0.421371
15172,0.364670
15188,0.079249
15192,0.061338
15194,0.025523
15199,0.272726
15201,0.020736
15203,0.039473
15205,0.292181
15207,0.051801
15214,0.095992
15215,0.076324
1522,0.176868
15229,0.011363
15231,0.068288
15232,0.151225
15233,0.030308
15234,0.007437
15241,0.020179
15244,0.019931
15245,0.148619
15246,0.291282
15247,0.023546
15254,0.021819
15257,0.132384
15268,0.092793
15272,0.096204
15275,0.018670
15287,0.012042
15292,0.021148
15293,0.253102
15295,0.021266
15298,0.013174
153,0.031973
15303,0.011187
15323,0.256390
15330,0.022926
15331,0.004939
15335,0.122344
15338,0.025891
15343,0.040549
15347,0.026311
15354,0.077964
15361,0.054944
15363,0.177680
15369,0.069165
15370,0.034742
15374,0.321642
15376,0.091128
15382,0.016755
15383,0.099926
15398,0.109192
15404,0.224003
15406,0.010973
15407,0.012035
15411,0.022633
15412,0.436815
15413,0.128784
15415,0.184473
15416,0.015868
15417,0.192566
15423,0.016639
15424,0.059653
15428,0.025482
15436,0.032408
15439,0.049942
15442,0.015873
15447,0.177472
1545,0.008603
15470,0.029764
15481,0.174192
15488,0.041677
15489,0.315993
15490,0.004199
15492,0.059017
15493,0.030650
15499,0.028315
15517,0.019008
15520,0.043242
15527,0.244943
1553,0.026388
15533,0.102675
15537,0.029921
1554,0.207581
15540,0.049142
15544,0.045464
15548,0.094120
15550,0.023848
15551,0.020927
15552,0.375599
15555,0.141050
15558,0.040697
15562,0.077450
15566,0.081729
1557,0.044338
15570,0.133854
15571,0.325826
15581,0.016623
15590,0.005429
15595,0.460734
15596,0.027146
15600,0.009362
15601,0.009690
15605,0.046069
15609,0.042575
1561,0.450825
15612,0.087749
15621,0.101781
15622,0.011355
15623,0.072390
15625,0.022332
15626,0.084439
1563,0.104350
15632,0.014394
15633,0.275773
15637,0.016975
15638,0.106704
15639,0.036248
15651,0.038382
15652,0.024351
15660,0.048724
15661,0.008678
15663,0.112648
15664,0.014448
15671,0.008971
15674,0.003944
15675,0.042304
15676,0.011258
15679,0.051353
15696,0.211752
15697,0.162141
15701,0.059508
15713,0.203529
15722,0.006043
15728,0.117612
15730,0.000957
15740,0.057743
15749,0.004743
15753,0.259331
15760,0.027410
15768,0.004005
15769,0.019664
15772,0.340168
15777,0.018072
15782,0.136478
15784,0.109614
15787,0.565569
15788,0.037959
15807,0.059510
1581,0.014429
15811,0.019040
15812,0.083442
15824,0.075175
15836,0.014262
15838,0.039259
15840,0.096154
15841,0.023252
15844,0.010097
15854,0.080051
15857,0.034767
15859,0.015072
15867,0.021213
15868,0.101728
15869,0.197540
15878,0.017358
1589,0.020434
15892,0.007124
15893,0.027932
15894,0.015849
15895,0.010905
159,0.115128
1590,0.024542
1591,0.045270
15916,0.109270
15917,0.649853
15921,0.010749
15922,0.036830
15926,0.152410
15927,0.008796
15928,0.293441
15931,0.055077
15937,0.034160
15941,0.339100
15949,0.067889
15953,0.239248
15960,0.107163
15961,0.050539
15968,0.035690
15971,0.474698
15973,0.093471
15980,0.008681
15981,0.040936
15991,0.077895
15995,0.066033
15998,0.004748
1600,0.474657
16001,0.033542
1601,0.020161
16013,0.018277
16016,0.069329
16017,0.123779
16019,0.054006
1602,0.149935
16026,0.039597
16031,0.012463
16035,0.046189
16037,0.033753
1604,0.005606
16040,0.313147
16044,0.005955
16045,0.006181
16048,0.442864
16049,0.099918
16051,0.040841
16055,0.181065
16071,0.029838
1608,0.029630
16081,0.090907
16083,0.202485
1609,0.034656
16097,0.062313
16098,0.072575
16099,0.083918
1610,0.068909
16102,0.150588
16108,0.012740
16118,0.041469
16119,0.308756
16121,0.040544
16126,0.020557
16128,0.049470
16131,0.043113
16135,0.022355
16139,0.038632
16144,0.013565
16146,0.029479
16147,0.016483
16153,0.071562
16155,0.064358
16159,0.082911
16160,0.011378
16164,0.012535
16173,0.100296
16176,0.023022
16180,0.090209
16186,0.004989
16188,0.070277
16189,0.064748
16192,0.322466
16199,0.028482
16204,0.017439
1621,0.166249
16225,0.002748
16226,0.022869
16229,0.011452
16239,0.065721
1624,0.024375
16246,0.148274
16247,0.085387
16250,0.038635
16251,0.055250
16252,0.024220
16258,0.044470
16259,0.012720
16268,0.365151
16272,0.024099
16275,0.019550
1628,0.046719
16280,0.011987
16285,0.032494
16286,0.099566
16291,0.006873
16293,0.249073
16296,0.042147
16298,0.058818
1630,0.007613
16302,0.278922
16304,0.135489
16306,0.017225
1631,0.055113
16314,0.290343
16327,0.572651
16328,0.097363
16332,0.162324
16338,0.100442
16342,0.041850
16343,0.089344
16350,0.194742
16359,0.103262
16365,0.020612
1637,0.039330
16372,0.038863
16373,0.040171
16383,0.005985
16386,0.013969
16389,0.447261
16393,0.094426
16400,0.070614
16401,0.102622
16406,0.423091
16414,0.080275
16417,0.153132
16418,0.010909
16424,0.015069
16429,0.038743
1643,0.007155
16435,0.049529
16437,0.015370
16438,0.223584
1644,0.188968
16442,0.009953
16443,0.017753
16451,0.111266
16453,0.034249
16455,0.021730
16459,0.277813
1646,0.038342
16460,0.019551
16462,0.082938
16465,0.020134
16466,0.039880
16467,0.128028
16470,0.041710
16471,0.020569
1648,0.073435
16491,0.049751
1650,0.330644
16500,0.049079
1651,0.046152
16515,0.050041
16518,0.016559
16519,0.501583
16521,0.010732
16530,0.116215
16533,0.119308
16537,0.028005
16538,0.147576
16539,0.003724
16547,0.030403
16549,0.015467
16551,0.202212
16555,0.008453
16557,0.134121
16562,0.067051
16572,0.003619
16573,0.145992
16576,0.026006
16578,0.061026
16579,0.024060
1658,0.041892
16583,0.030055
16588,0.052925
16589,0.168914
1659,0.099195
16591,0.662397
16595,0.106632
16596,0.039504
16598,0.058268
166,0.136823
16601,0.035311
16602,0.137468
16604,0.150423
16606,0.096808
16607,0.008993
16612,0.448193
16614,0.249933
16620,0.161645
16626,0.251290
1663,0.276726
16633,0.147132
16639,0.230291
16644,0.052699
16652,0.008557
16653,0.078875
16659,0.010786
16670,0.181050
16676,0.010901
16677,0.036754
16679,0.106778
16680,0.018700
16681,0.009785
16684,0.021627
16686,0.141326
16688,0.462567
1669,0.004797
16693,0.268245
16695,0.185961
1670,0.225248
16704,0.035675
16705,0.217331
16710,0.153090
16711,0.012430
16715,0.300825
16717,0.022660
16720,0.075968
16726,0.031428
16731,0.080535
16743,0.288291
16758,0.014839
16766,0.010107
16768,0.011067
16769,0.061290
16772,0.225478
16777,0.051562
16779,0.026880
1678,0.256247
16780,0.197274
16787,0.115722
16788,0.081338
1679,0.022266
16792,0.096323
16797,0.036105
16798,0.024662
16801,0.043417
16806,0.026395
16810,0.122686
16811,0.013395
16817,0.046650
16823,0.053162
16826,0.077361
16829,0.360799
16839,0.012103
16852,0.057068
16855,0.142265
16857,0.032594
1686,0.046461
16860,0.055203
16866,0.009430
16867,0.028324
1687,0.037281
16870,0.019584
16871,0.028170
16876,0.031799
16882,0.041684
16883,0.056818
16890,0.014441
16894,0.035697
16898,0.081682
16899,0.092431
16919,0.127202
16937,0.187209
16939,0.255896
16946,0.179164
16951,0.118039
16961,0.004782
16967,0.118488
16969,0.048730
1697,0.006351
16974,0.012347
16979,0.024553
16983,0.009846
16986,0.051375
16987,0.026009
16991,0.142352
16997,0.060607
17015,0.036322
17021,0.322588
17022,0.086183
17024,0.088930
17030,0.221510
17031,0.024418
17033,0.074693
17034,0.099376
17035,0.043186
17037,0.283246
17038,0.039731
1704,0.070848
17041,0.017486
17045,0.079284
1705,0.026236
17050,0.013323
17051,0.165688
17054,0.146404
17058,0.032804
17062,0.059720
17077,0.035199
17078,0.026118
17081,0.193944
17084,0.132102
1709,0.113914
17091,0.013212
171,0.164438
17102,0.113370
17105,0.034563
17106,0.048457
17112,0.120305
17114,0.066749
17118,0.295064
17121,0.021364
17124,0.026036
17125,0.105556
17126,0.061266
17127,0.058498
17132,0.034573
1714,0.126679
17143,0.383970
17145,0.020814
